HHID,SchID,FSU_Slno,Round,Schedule,Sample,Sector,NSS_Region,State,State_District,District,Stratum,SubStratumNo,SubRound,FODSubRegion,SSS,hh_no,visitNo,Level,b8q2,b8q3,b8q4,b8q5,NSC,MLT
529044011,771,52904,77,182,1,1,184,18,1806,06,06,11,1,1821,4,01,1,09,5,1,1500,3,2,66550
529044011,771,52904,77,182,1,1,184,18,1806,06,06,11,1,1821,4,01,1,09,8,1,1500,,2,66550
529045011,771,52904,77,182,1,1,184,18,1806,06,06,11,1,1821,5,01,1,09,5,1,1700,3,2,27225
529045011,771,52904,77,182,1,1,184,18,1806,06,06,11,1,1821,5,01,1,09,8,1,1700,,2,27225
529045021,771,52904,77,182,1,1,184,18,1806,06,06,11,1,1821,5,02,1,09,5,1,800,3,2,27225
529045021,771,52904,77,182,1,1,184,18,1806,06,06,11,1,1821,5,02,1,09,8,1,800,,2,27225
529046011,771,52904,77,182,1,1,184,18,1806,06,06,11,1,1821,6,01,1,09,5,2,2500,3,2,66550
529046011,771,52904,77,182,1,1,184,18,1806,06,06,11,1,1821,6,01,1,09,8,2,2500,,2,66550
529046021,771,52904,77,182,1,1,184,18,1806,06,06,11,1,1821,6,02,1,09,5,1,1000,3,2,66550
529046021,771,52904,77,182,1,1,184,18,1806,06,06,11,1,1821,6,02,1,09,8,1,1000,,2,66550
529081011,771,52908,77,182,1,1,184,18,1806,06,06,32,1,1821,1,01,1,09,3,1,50000,3,2,221825
529081011,771,52908,77,182,1,1,184,18,1806,06,06,32,1,1821,1,01,1,09,8,1,50000,,2,221825
529081021,771,52908,77,182,1,1,184,18,1806,06,06,32,1,1821,1,02,1,09,5,1,1500,3,2,221825
529081021,771,52908,77,182,1,1,184,18,1806,06,06,32,1,1821,1,02,1,09,8,1,1500,,2,221825
529082011,771,52908,77,182,1,1,184,18,1806,06,06,32,1,1821,2,01,1,09,3,1,50000,3,2,163450
529082011,771,52908,77,182,1,1,184,18,1806,06,06,32,1,1821,2,01,1,09,8,1,50000,,2,163450
529082021,771,52908,77,182,1,1,184,18,1806,06,06,32,1,1821,2,02,1,09,3,1,40000,3,2,163450
529082021,771,52908,77,182,1,1,184,18,1806,06,06,32,1,1821,2,02,1,09,5,1,1000,3,2,163450
529082021,771,52908,77,182,1,1,184,18,1806,06,06,32,1,1821,2,02,1,09,8,2,41000,,2,163450
529083011,771,52908,77,182,1,1,184,18,1806,06,06,32,1,1821,3,01,1,09,5,1,2000,3,2,128425
529083011,771,52908,77,182,1,1,184,18,1806,06,06,32,1,1821,3,01,1,09,8,1,2000,,2,128425
529083021,771,52908,77,182,1,1,184,18,1806,06,06,32,1,1821,3,02,1,09,5,1,700,3,2,128425
529083021,771,52908,77,182,1,1,184,18,1806,06,06,32,1,1821,3,02,1,09,8,1,700,,2,128425
529084011,771,52908,77,182,1,1,184,18,1806,06,06,32,1,1821,4,01,1,09,5,1,2000,3,2,1097450
529084011,771,52908,77,182,1,1,184,18,1806,06,06,32,1,1821,4,01,1,09,8,1,2000,,2,1097450
529084021,771,52908,77,182,1,1,184,18,1806,06,06,32,1,1821,4,02,1,09,3,1,50000,2,2,1097450
529084021,771,52908,77,182,1,1,184,18,1806,06,06,32,1,1821,4,02,1,09,5,1,2000,3,2,1097450
529084021,771,52908,77,182,1,1,184,18,1806,06,06,32,1,1821,4,02,1,09,8,2,52000,,2,1097450
529085011,771,52908,77,182,1,1,184,18,1806,06,06,32,1,1821,5,01,1,09,5,1,1500,3,2,268525
529085011,771,52908,77,182,1,1,184,18,1806,06,06,32,1,1821,5,01,1,09,8,1,1500,,2,268525
529085021,771,52908,77,182,1,1,184,18,1806,06,06,32,1,1821,5,02,1,09,5,1,2000,3,2,268525
529085021,771,52908,77,182,1,1,184,18,1806,06,06,32,1,1821,5,02,1,09,8,1,2000,,2,268525
529086021,771,52908,77,182,1,1,184,18,1806,06,06,32,1,1821,6,02,1,09,5,1,2000,3,2,186800
529086021,771,52908,77,182,1,1,184,18,1806,06,06,32,1,1821,6,02,1,09,8,1,2000,,2,186800
529631011,771,52963,77,182,1,1,184,18,1806,06,06,36,1,1821,1,01,1,09,3,1,45000,3,2,43575
529631011,771,52963,77,182,1,1,184,18,1806,06,06,36,1,1821,1,01,1,09,5,1,2600,3,2,43575
529631011,771,52963,77,182,1,1,184,18,1806,06,06,36,1,1821,1,01,1,09,8,2,47600,,2,43575
529631021,771,52963,77,182,1,1,184,18,1806,06,06,36,1,1821,1,02,1,09,3,1,42000,3,2,43575
529631021,771,52963,77,182,1,1,184,18,1806,06,06,36,1,1821,1,02,1,09,5,1,2500,3,2,43575
529631021,771,52963,77,182,1,1,184,18,1806,06,06,36,1,1821,1,02,1,09,8,2,44500,,2,43575
529632011,771,52963,77,182,1,1,184,18,1806,06,06,36,1,1821,2,01,1,09,3,1,45000,3,2,18675
529632011,771,52963,77,182,1,1,184,18,1806,06,06,36,1,1821,2,01,1,09,8,1,45000,,2,18675
529632021,771,52963,77,182,1,1,184,18,1806,06,06,36,1,1821,2,02,1,09,3,1,32000,3,2,18675
529632021,771,52963,77,182,1,1,184,18,1806,06,06,36,1,1821,2,02,1,09,8,1,32000,,2,18675
529633011,771,52963,77,182,1,1,184,18,1806,06,06,36,1,1821,3,01,1,09,5,1,1900,3,2,87150
529633011,771,52963,77,182,1,1,184,18,1806,06,06,36,1,1821,3,01,1,09,8,1,1900,,2,87150
529634011,771,52963,77,182,1,1,184,18,1806,06,06,36,1,1821,4,01,1,09,5,4,8000,3,2,143175
529634011,771,52963,77,182,1,1,184,18,1806,06,06,36,1,1821,4,01,1,09,8,4,8000,,2,143175
529634021,771,52963,77,182,1,1,184,18,1806,06,06,36,1,1821,4,02,1,09,5,3,7000,3,2,143175
529634021,771,52963,77,182,1,1,184,18,1806,06,06,36,1,1821,4,02,1,09,8,3,7000,,2,143175
529635011,771,52963,77,182,1,1,184,18,1806,06,06,36,1,1821,5,01,1,09,5,1,2200,3,2,37350
529635011,771,52963,77,182,1,1,184,18,1806,06,06,36,1,1821,5,01,1,09,8,1,2200,,2,37350
529635021,771,52963,77,182,1,1,184,18,1806,06,06,36,1,1821,5,02,1,09,3,1,28000,3,2,37350
529635021,771,52963,77,182,1,1,184,18,1806,06,06,36,1,1821,5,02,1,09,5,1,1900,3,2,37350
529635021,771,52963,77,182,1,1,184,18,1806,06,06,36,1,1821,5,02,1,09,8,2,29900,,2,37350
529636011,771,52963,77,182,1,1,184,18,1806,06,06,36,1,1821,6,01,1,09,5,2,4700,3,2,883950
529636011,771,52963,77,182,1,1,184,18,1806,06,06,36,1,1821,6,01,1,09,8,2,4700,,2,883950
529636021,771,52963,77,182,1,1,184,18,1806,06,06,36,1,1821,6,02,1,09,5,2,4500,3,2,883950
529636021,771,52963,77,182,1,1,184,18,1806,06,06,36,1,1821,6,02,1,09,8,2,4500,,2,883950
529651021,771,52965,77,182,1,1,184,18,1806,06,06,34,1,1821,1,02,1,09,3,1,30000,3,2,237475
529651021,771,52965,77,182,1,1,184,18,1806,06,06,34,1,1821,1,02,1,09,8,1,30000,,2,237475
529651031,771,52965,77,182,1,1,184,18,1806,06,06,34,1,1821,1,03,1,09,5,1,6000,3,2,237475
529651031,771,52965,77,182,1,1,184,18,1806,06,06,34,1,1821,1,03,1,09,8,1,6000,,2,237475
529651041,771,52965,77,182,1,1,184,18,1806,06,06,34,1,1821,1,04,1,09,3,1,55000,3,2,237475
529651041,771,52965,77,182,1,1,184,18,1806,06,06,34,1,1821,1,04,1,09,8,1,55000,,2,237475
529653011,771,52965,77,182,1,1,184,18,1806,06,06,34,1,1821,3,01,1,09,5,1,1700,3,2,154875
529653011,771,52965,77,182,1,1,184,18,1806,06,06,34,1,1821,3,01,1,09,8,1,1700,,2,154875
529654011,771,52965,77,182,1,1,184,18,1806,06,06,34,1,1821,4,01,1,09,3,1,45000,3,2,325238
529654011,771,52965,77,182,1,1,184,18,1806,06,06,34,1,1821,4,01,1,09,4,2,2500,3,2,325238
529654011,771,52965,77,182,1,1,184,18,1806,06,06,34,1,1821,4,01,1,09,8,3,47500,,2,325238
529654021,771,52965,77,182,1,1,184,18,1806,06,06,34,1,1821,4,02,1,09,5,1,4000,3,2,325238
529654021,771,52965,77,182,1,1,184,18,1806,06,06,34,1,1821,4,02,1,09,8,1,4000,,2,325238
529654031,771,52965,77,182,1,1,184,18,1806,06,06,34,1,1821,4,03,1,09,5,1,1500,3,2,325238
529654031,771,52965,77,182,1,1,184,18,1806,06,06,34,1,1821,4,03,1,09,8,1,1500,,2,325238
529656011,771,52965,77,182,1,1,184,18,1806,06,06,34,1,1821,6,01,1,09,5,1,6000,3,2,557550
529656011,771,52965,77,182,1,1,184,18,1806,06,06,34,1,1821,6,01,1,09,8,1,6000,,2,557550
529656021,771,52965,77,182,1,1,184,18,1806,06,06,34,1,1821,6,02,1,09,3,1,35000,3,2,557550
529656021,771,52965,77,182,1,1,184,18,1806,06,06,34,1,1821,6,02,1,09,5,1,1500,3,2,557550
529656021,771,52965,77,182,1,1,184,18,1806,06,06,34,1,1821,6,02,1,09,8,2,36500,,2,557550
529671011,771,52967,77,182,1,1,184,18,1806,06,06,31,1,1821,1,01,1,09,5,2,4700,3,2,238800
529671011,771,52967,77,182,1,1,184,18,1806,06,06,31,1,1821,1,01,1,09,8,2,4700,,2,238800
529671021,771,52967,77,182,1,1,184,18,1806,06,06,31,1,1821,1,02,1,09,5,2,3400,3,2,238800
529671021,771,52967,77,182,1,1,184,18,1806,06,06,31,1,1821,1,02,1,09,8,2,3400,,2,238800
529672011,771,52967,77,182,1,1,184,18,1806,06,06,31,1,1821,2,01,1,09,3,1,58000,3,2,79600
529672011,771,52967,77,182,1,1,184,18,1806,06,06,31,1,1821,2,01,1,09,5,1,3000,3,2,79600
529672011,771,52967,77,182,1,1,184,18,1806,06,06,31,1,1821,2,01,1,09,8,2,61000,,2,79600
529672021,771,52967,77,182,1,1,184,18,1806,06,06,31,1,1821,2,02,1,09,3,1,38000,3,2,79600
529672021,771,52967,77,182,1,1,184,18,1806,06,06,31,1,1821,2,02,1,09,5,1,3000,3,2,79600
529672021,771,52967,77,182,1,1,184,18,1806,06,06,31,1,1821,2,02,1,09,8,2,41000,,2,79600
529673011,771,52967,77,182,1,1,184,18,1806,06,06,31,1,1821,3,01,1,09,5,2,3700,1,2,298500
529673011,771,52967,77,182,1,1,184,18,1806,06,06,31,1,1821,3,01,1,09,8,2,3700,,2,298500
529673021,771,52967,77,182,1,1,184,18,1806,06,06,31,1,1821,3,02,1,09,5,1,2700,3,2,298500
529673021,771,52967,77,182,1,1,184,18,1806,06,06,31,1,1821,3,02,1,09,8,1,2700,,2,298500
529674011,771,52967,77,182,1,1,184,18,1806,06,06,31,1,1821,4,01,1,09,5,1,2700,3,2,616900
529674011,771,52967,77,182,1,1,184,18,1806,06,06,31,1,1821,4,01,1,09,8,1,2700,,2,616900
529674021,771,52967,77,182,1,1,184,18,1806,06,06,31,1,1821,4,02,1,09,5,2,5700,3,2,616900
529674021,771,52967,77,182,1,1,184,18,1806,06,06,31,1,1821,4,02,1,09,8,2,5700,,2,616900
529675011,771,52967,77,182,1,1,184,18,1806,06,06,31,1,1821,5,01,1,09,5,1,2800,3,2,139300
529675011,771,52967,77,182,1,1,184,18,1806,06,06,31,1,1821,5,01,1,09,8,1,2800,,2,139300
529676011,771,52967,77,182,1,1,184,18,1806,06,06,31,1,1821,6,01,1,09,5,1,2600,3,2,1074600
529676011,771,52967,77,182,1,1,184,18,1806,06,06,31,1,1821,6,01,1,09,8,1,2600,,2,1074600
529676021,771,52967,77,182,1,1,184,18,1806,06,06,31,1,1821,6,02,1,09,5,1,2400,3,2,1074600
529676021,771,52967,77,182,1,1,184,18,1806,06,06,31,1,1821,6,02,1,09,8,1,2400,,2,1074600
529691011,771,52969,77,182,1,1,184,18,1806,06,06,21,1,1821,1,01,1,09,5,1,5000,3,2,7875
529691011,771,52969,77,182,1,1,184,18,1806,06,06,21,1,1821,1,01,1,09,8,1,5000,,2,7875
529691021,771,52969,77,182,1,1,184,18,1806,06,06,21,1,1821,1,02,1,09,5,1,4000,3,2,7875
529691021,771,52969,77,182,1,1,184,18,1806,06,06,21,1,1821,1,02,1,09,8,1,4000,,2,7875
529691031,771,52969,77,182,1,1,184,18,1806,06,06,21,1,1821,1,03,1,09,5,1,5000,3,2,7875
529691031,771,52969,77,182,1,1,184,18,1806,06,06,21,1,1821,1,03,1,09,8,1,5000,,2,7875
529691041,771,52969,77,182,1,1,184,18,1806,06,06,21,1,1821,1,04,1,09,4,1,4000,3,2,7875
529691041,771,52969,77,182,1,1,184,18,1806,06,06,21,1,1821,1,04,1,09,8,1,4000,,2,7875
529693011,771,52969,77,182,1,1,184,18,1806,06,06,21,1,1821,3,01,1,09,3,1,30000,3,2,6300
529693011,771,52969,77,182,1,1,184,18,1806,06,06,21,1,1821,3,01,1,09,5,1,2000,3,2,6300
529693011,771,52969,77,182,1,1,184,18,1806,06,06,21,1,1821,3,01,1,09,8,2,32000,,2,6300
529693021,771,52969,77,182,1,1,184,18,1806,06,06,21,1,1821,3,02,1,09,5,2,8000,3,2,6300
529693021,771,52969,77,182,1,1,184,18,1806,06,06,21,1,1821,3,02,1,09,8,2,8000,,2,6300
529694011,771,52969,77,182,1,1,184,18,1806,06,06,21,1,1821,4,01,1,09,5,1,1000,3,2,100800
529694011,771,52969,77,182,1,1,184,18,1806,06,06,21,1,1821,4,01,1,09,8,1,1000,,2,100800
529694021,771,52969,77,182,1,1,184,18,1806,06,06,21,1,1821,4,02,1,09,5,1,20000,3,2,100800
529694021,771,52969,77,182,1,1,184,18,1806,06,06,21,1,1821,4,02,1,09,8,1,20000,,2,100800
529694031,771,52969,77,182,1,1,184,18,1806,06,06,21,1,1821,4,03,1,09,5,1,4000,3,2,100800
529694031,771,52969,77,182,1,1,184,18,1806,06,06,21,1,1821,4,03,1,09,8,1,4000,,2,100800
529694041,771,52969,77,182,1,1,184,18,1806,06,06,21,1,1821,4,04,1,09,5,1,2000,3,2,100800
529694041,771,52969,77,182,1,1,184,18,1806,06,06,21,1,1821,4,04,1,09,8,1,2000,,2,100800
529696011,771,52969,77,182,1,1,184,18,1806,06,06,21,1,1821,6,01,1,09,5,1,4000,3,2,12600
529696011,771,52969,77,182,1,1,184,18,1806,06,06,21,1,1821,6,01,1,09,8,1,4000,,2,12600
529696021,771,52969,77,182,1,1,184,18,1806,06,06,21,1,1821,6,02,1,09,5,1,5000,3,2,12600
529696021,771,52969,77,182,1,1,184,18,1806,06,06,21,1,1821,6,02,1,09,8,1,5000,,2,12600
529621011,771,52962,77,182,1,1,184,18,1806,06,06,35,1,1821,1,01,1,09,5,1,2000,3,2,158525
529621011,771,52962,77,182,1,1,184,18,1806,06,06,35,1,1821,1,01,1,09,8,1,2000,,2,158525
529621021,771,52962,77,182,1,1,184,18,1806,06,06,35,1,1821,1,02,1,09,5,1,2000,3,2,158525
529621021,771,52962,77,182,1,1,184,18,1806,06,06,35,1,1821,1,02,1,09,8,1,2000,,2,158525
529622011,771,52962,77,182,1,1,184,18,1806,06,06,35,1,1821,2,01,1,09,5,1,2700,3,2,74600
529622011,771,52962,77,182,1,1,184,18,1806,06,06,35,1,1821,2,01,1,09,8,1,2700,,2,74600
529622021,771,52962,77,182,1,1,184,18,1806,06,06,35,1,1821,2,02,1,09,5,1,2000,3,2,74600
529622021,771,52962,77,182,1,1,184,18,1806,06,06,35,1,1821,2,02,1,09,8,1,2000,,2,74600
529623011,771,52962,77,182,1,1,184,18,1806,06,06,35,1,1821,3,01,1,09,5,1,1500,3,2,270425
529623011,771,52962,77,182,1,1,184,18,1806,06,06,35,1,1821,3,01,1,09,8,1,1500,,2,270425
529623021,771,52962,77,182,1,1,184,18,1806,06,06,35,1,1821,3,02,1,09,5,2,4500,3,2,270425
529623021,771,52962,77,182,1,1,184,18,1806,06,06,35,1,1821,3,02,1,09,8,2,4500,,2,270425
529624011,771,52962,77,182,1,1,184,18,1806,06,06,35,1,1821,4,01,1,09,5,1,2200,3,2,876550
529624011,771,52962,77,182,1,1,184,18,1806,06,06,35,1,1821,4,01,1,09,8,1,2200,,2,876550
529624021,771,52962,77,182,1,1,184,18,1806,06,06,35,1,1821,4,02,1,09,1,1,640000,1,2,876550
529624021,771,52962,77,182,1,1,184,18,1806,06,06,35,1,1821,4,02,1,09,3,1,65000,3,2,876550
529624021,771,52962,77,182,1,1,184,18,1806,06,06,35,1,1821,4,02,1,09,5,2,5000,3,2,876550
529624021,771,52962,77,182,1,1,184,18,1806,06,06,35,1,1821,4,02,1,09,8,4,710000,,2,876550
529625011,771,52962,77,182,1,1,184,18,1806,06,06,35,1,1821,5,01,1,09,3,1,60000,3,2,158525
529625011,771,52962,77,182,1,1,184,18,1806,06,06,35,1,1821,5,01,1,09,5,2,4000,3,2,158525
529625011,771,52962,77,182,1,1,184,18,1806,06,06,35,1,1821,5,01,1,09,8,3,64000,,2,158525
529625021,771,52962,77,182,1,1,184,18,1806,06,06,35,1,1821,5,02,1,09,5,1,2000,3,2,158525
529625021,771,52962,77,182,1,1,184,18,1806,06,06,35,1,1821,5,02,1,09,8,1,2000,,2,158525
529626011,771,52962,77,182,1,1,184,18,1806,06,06,35,1,1821,6,01,1,09,3,1,55000,3,2,419625
529626011,771,52962,77,182,1,1,184,18,1806,06,06,35,1,1821,6,01,1,09,5,1,2200,3,2,419625
529626011,771,52962,77,182,1,1,184,18,1806,06,06,35,1,1821,6,01,1,09,8,2,57200,,2,419625
529626021,771,52962,77,182,1,1,184,18,1806,06,06,35,1,1821,6,02,1,09,5,3,7500,3,2,419625
529626021,771,52962,77,182,1,1,184,18,1806,06,06,35,1,1821,6,02,1,09,8,3,7500,,2,419625
529611031,771,52961,77,182,1,1,184,18,1807,07,07,31,1,1822,1,03,1,09,3,2,100000,3,2,558800
529611031,771,52961,77,182,1,1,184,18,1807,07,07,31,1,1822,1,03,1,09,8,2,100000,,2,558800
529611041,771,52961,77,182,1,1,184,18,1807,07,07,31,1,1822,1,04,1,09,5,1,1500,3,2,558800
529611041,771,52961,77,182,1,1,184,18,1807,07,07,31,1,1822,1,04,1,09,8,1,1500,,2,558800
529613011,771,52961,77,182,1,1,184,18,1807,07,07,31,1,1822,3,01,1,09,5,1,3000,3,2,1397000
529613011,771,52961,77,182,1,1,184,18,1807,07,07,31,1,1822,3,01,1,09,8,1,3000,,2,1397000
529614011,771,52961,77,182,1,1,184,18,1807,07,07,31,1,1822,4,01,1,09,4,1,125000,2,2,990600
529614011,771,52961,77,182,1,1,184,18,1807,07,07,31,1,1822,4,01,1,09,5,1,3000,3,2,990600
529614011,771,52961,77,182,1,1,184,18,1807,07,07,31,1,1822,4,01,1,09,8,2,128000,,2,990600
529614021,771,52961,77,182,1,1,184,18,1807,07,07,31,1,1822,4,02,1,09,3,2,50000,3,2,990600
529614021,771,52961,77,182,1,1,184,18,1807,07,07,31,1,1822,4,02,1,09,8,2,50000,,2,990600
529615011,771,52961,77,182,1,1,184,18,1807,07,07,31,1,1822,5,01,1,09,5,2,4000,3,2,152400
529615011,771,52961,77,182,1,1,184,18,1807,07,07,31,1,1822,5,01,1,09,8,2,4000,,2,152400
529615021,771,52961,77,182,1,1,184,18,1807,07,07,31,1,1822,5,02,1,09,5,2,4000,3,2,152400
529615021,771,52961,77,182,1,1,184,18,1807,07,07,31,1,1822,5,02,1,09,8,2,4000,,2,152400
529616021,771,52961,77,182,1,1,184,18,1807,07,07,31,1,1822,6,02,1,09,5,1,2000,3,2,1651000
529616021,771,52961,77,182,1,1,184,18,1807,07,07,31,1,1822,6,02,1,09,8,1,2000,,2,1651000
529601011,771,52960,77,182,1,1,184,18,1807,07,07,32,1,1822,1,01,1,09,2,1,300000,2,2,243675
529601011,771,52960,77,182,1,1,184,18,1807,07,07,32,1,1822,1,01,1,09,3,1,35000,3,2,243675
529601011,771,52960,77,182,1,1,184,18,1807,07,07,32,1,1822,1,01,1,09,5,1,1000,3,2,243675
529601011,771,52960,77,182,1,1,184,18,1807,07,07,32,1,1822,1,01,1,09,8,3,336000,,2,243675
529601021,771,52960,77,182,1,1,184,18,1807,07,07,32,1,1822,1,02,1,09,2,1,300000,3,2,243675
529601021,771,52960,77,182,1,1,184,18,1807,07,07,32,1,1822,1,02,1,09,3,1,40000,3,2,243675
529601021,771,52960,77,182,1,1,184,18,1807,07,07,32,1,1822,1,02,1,09,5,1,1000,3,2,243675
529601021,771,52960,77,182,1,1,184,18,1807,07,07,32,1,1822,1,02,1,09,8,3,341000,,2,243675
529602011,771,52960,77,182,1,1,184,18,1807,07,07,32,1,1822,2,01,1,09,2,1,250000,3,2,90250
529602011,771,52960,77,182,1,1,184,18,1807,07,07,32,1,1822,2,01,1,09,5,1,1000,3,2,90250
529602011,771,52960,77,182,1,1,184,18,1807,07,07,32,1,1822,2,01,1,09,8,2,251000,,2,90250
529602021,771,52960,77,182,1,1,184,18,1807,07,07,32,1,1822,2,02,1,09,3,1,35000,3,2,90250
529602021,771,52960,77,182,1,1,184,18,1807,07,07,32,1,1822,2,02,1,09,8,1,35000,,2,90250
529603011,771,52960,77,182,1,1,184,18,1807,07,07,32,1,1822,3,01,1,09,3,1,1700,3,2,541500
529603011,771,52960,77,182,1,1,184,18,1807,07,07,32,1,1822,3,01,1,09,8,1,1700,,2,541500
529604011,771,52960,77,182,1,1,184,18,1807,07,07,32,1,1822,4,01,1,09,5,1,1500,3,2,126350
529604011,771,52960,77,182,1,1,184,18,1807,07,07,32,1,1822,4,01,1,09,8,1,1500,,2,126350
529604021,771,52960,77,182,1,1,184,18,1807,07,07,32,1,1822,4,02,1,09,5,2,3000,3,2,126350
529604021,771,52960,77,182,1,1,184,18,1807,07,07,32,1,1822,4,02,1,09,8,2,3000,,2,126350
529605011,771,52960,77,182,1,1,184,18,1807,07,07,32,1,1822,5,01,1,09,5,2,3000,3,2,72200
529605011,771,52960,77,182,1,1,184,18,1807,07,07,32,1,1822,5,01,1,09,8,2,3000,,2,72200
529605021,771,52960,77,182,1,1,184,18,1807,07,07,32,1,1822,5,02,1,09,5,2,2000,3,2,72200
529605021,771,52960,77,182,1,1,184,18,1807,07,07,32,1,1822,5,02,1,09,8,2,2000,,2,72200
529606021,771,52960,77,182,1,1,184,18,1807,07,07,32,1,1822,6,02,1,09,5,1,2000,3,2,406125
529606021,771,52960,77,182,1,1,184,18,1807,07,07,32,1,1822,6,02,1,09,8,1,2000,,2,406125
529661011,771,52966,77,182,1,1,184,18,1807,07,07,34,1,1822,1,01,1,09,3,1,22000,3,2,46800
529661011,771,52966,77,182,1,1,184,18,1807,07,07,34,1,1822,1,01,1,09,5,1,1800,1,2,46800
529661011,771,52966,77,182,1,1,184,18,1807,07,07,34,1,1822,1,01,1,09,8,2,23800,,2,46800
529661021,771,52966,77,182,1,1,184,18,1807,07,07,34,1,1822,1,02,1,09,1,1,407000,3,2,46800
529661021,771,52966,77,182,1,1,184,18,1807,07,07,34,1,1822,1,02,1,09,8,1,407000,,2,46800
529662011,771,52966,77,182,1,1,184,18,1807,07,07,34,1,1822,2,01,1,09,5,1,3500,3,2,31200
529662011,771,52966,77,182,1,1,184,18,1807,07,07,34,1,1822,2,01,1,09,6,1,4000,1,2,31200
529662011,771,52966,77,182,1,1,184,18,1807,07,07,34,1,1822,2,01,1,09,8,2,7500,,2,31200
529662021,771,52966,77,182,1,1,184,18,1807,07,07,34,1,1822,2,02,1,09,1,1,370000,2,2,31200
529662021,771,52966,77,182,1,1,184,18,1807,07,07,34,1,1822,2,02,1,09,8,1,370000,,2,31200
529663011,771,52966,77,182,1,1,184,18,1807,07,07,34,1,1822,3,01,1,09,5,1,2500,3,2,72800
529663011,771,52966,77,182,1,1,184,18,1807,07,07,34,1,1822,3,01,1,09,8,1,2500,,2,72800
529664011,771,52966,77,182,1,1,184,18,1807,07,07,34,1,1822,4,01,1,09,5,1,2700,3,2,93600
529664011,771,52966,77,182,1,1,184,18,1807,07,07,34,1,1822,4,01,1,09,8,1,2700,,2,93600
529665011,771,52966,77,182,1,1,184,18,1807,07,07,34,1,1822,5,01,1,09,3,1,20000,3,2,104000
529665011,771,52966,77,182,1,1,184,18,1807,07,07,34,1,1822,5,01,1,09,8,1,20000,,2,104000
529666011,771,52966,77,182,1,1,184,18,1807,07,07,34,1,1822,6,01,1,09,5,1,3000,3,2,442000
529666011,771,52966,77,182,1,1,184,18,1807,07,07,34,1,1822,6,01,1,09,8,1,3000,,2,442000
529666021,771,52966,77,182,1,1,184,18,1807,07,07,34,1,1822,6,02,1,09,5,1,1200,3,2,442000
529666021,771,52966,77,182,1,1,184,18,1807,07,07,34,1,1822,6,02,1,09,8,1,1200,,2,442000
529641011,771,52964,77,182,1,1,184,18,1807,07,07,21,1,1822,1,01,1,09,5,1,5000,3,2,30333
529641011,771,52964,77,182,1,1,184,18,1807,07,07,21,1,1822,1,01,1,09,8,1,5000,,2,30333
529643021,771,52964,77,182,1,1,184,18,1807,07,07,21,1,1822,3,02,1,09,5,1,3000,3,2,154700
529643021,771,52964,77,182,1,1,184,18,1807,07,07,21,1,1822,3,02,1,09,8,1,3000,,2,154700
529644011,771,52964,77,182,1,1,184,18,1807,07,07,21,1,1822,4,01,1,09,5,2,9700,3,2,18200
529644011,771,52964,77,182,1,1,184,18,1807,07,07,21,1,1822,4,01,1,09,8,2,9700,,2,18200
529645021,771,52964,77,182,1,1,184,18,1807,07,07,21,1,1822,5,02,1,09,5,1,4000,3,2,18200
529645021,771,52964,77,182,1,1,184,18,1807,07,07,21,1,1822,5,02,1,09,8,1,4000,,2,18200
529645031,771,52964,77,182,1,1,184,18,1807,07,07,21,1,1822,5,03,1,09,5,1,3200,3,2,18200
529645031,771,52964,77,182,1,1,184,18,1807,07,07,21,1,1822,5,03,1,09,8,1,3200,,2,18200
529646011,771,52964,77,182,1,1,184,18,1807,07,07,21,1,1822,6,01,1,09,5,1,4000,3,2,573300
529646011,771,52964,77,182,1,1,184,18,1807,07,07,21,1,1822,6,01,1,09,8,1,4000,,2,573300
529681011,771,52968,77,182,1,1,184,18,1807,07,07,33,1,1822,1,01,1,09,5,1,3680,3,2,195000
529681011,771,52968,77,182,1,1,184,18,1807,07,07,33,1,1822,1,01,1,09,8,1,3680,,2,195000
529681031,771,52968,77,182,1,1,184,18,1807,07,07,33,1,1822,1,03,1,09,5,1,3380,2,2,195000
529681031,771,52968,77,182,1,1,184,18,1807,07,07,33,1,1822,1,03,1,09,8,1,3380,,2,195000
529681041,771,52968,77,182,1,1,184,18,1807,07,07,33,1,1822,1,04,1,09,5,1,2790,3,2,195000
529681041,771,52968,77,182,1,1,184,18,1807,07,07,33,1,1822,1,04,1,09,8,1,2790,,2,195000
529683011,771,52968,77,182,1,1,184,18,1807,07,07,33,1,1822,3,01,1,09,5,1,3200,3,2,26000
529683011,771,52968,77,182,1,1,184,18,1807,07,07,33,1,1822,3,01,1,09,8,1,3200,,2,26000
529683021,771,52968,77,182,1,1,184,18,1807,07,07,33,1,1822,3,02,1,09,5,1,3360,3,2,26000
529683021,771,52968,77,182,1,1,184,18,1807,07,07,33,1,1822,3,02,1,09,8,1,3360,,2,26000
529684011,771,52968,77,182,1,1,184,18,1807,07,07,33,1,1822,4,01,1,09,3,1,66000,3,2,321750
529684011,771,52968,77,182,1,1,184,18,1807,07,07,33,1,1822,4,01,1,09,5,2,4680,3,2,321750
529684011,771,52968,77,182,1,1,184,18,1807,07,07,33,1,1822,4,01,1,09,8,3,70680,,2,321750
529684021,771,52968,77,182,1,1,184,18,1807,07,07,33,1,1822,4,02,1,09,3,1,57800,3,2,321750
529684021,771,52968,77,182,1,1,184,18,1807,07,07,33,1,1822,4,02,1,09,5,1,3360,3,2,321750
