HHID,SchID,FSU_Slno,Round,Schedule,Sample,Sector,NSS_Region,State,District,State_District,Stratum,SubStratumNo,SubRound,FODSubRegion,SSS,hh_no,visitNo,Level,Informant_Slno,Resp_Code,Survey_Code,Substn_Code,b2q1aii,b2q1aii2,b2q1bii,Survey_Date,Despatch_Date,TimeToCanvass,b2inv,b2remarks1,b2remarks2,b2remarks3,b2remarks4,NSC,MLT
597166072,771,59716,77,182,1,1,121,12,10,1210,10,21,2,ARN,6,07,2,01,01,1,1,,,,,101120,151220,25,1,2,2,2,2,2,11475
597166082,771,59716,77,182,1,1,121,12,10,1210,10,21,2,ARN,6,08,2,01,01,1,1,,,,,101120,151220,25,1,2,2,2,2,2,11475
597166092,771,59716,77,182,1,1,121,12,10,1210,10,21,2,ARN,6,09,2,01,01,1,1,,,,,101120,151220,25,1,2,2,2,2,2,11475
597166102,771,59716,77,182,1,1,121,12,10,1210,10,21,2,ARN,6,10,2,01,01,1,1,,,,,101120,151220,25,1,2,2,2,2,2,11475
597143012,771,59714,77,182,1,1,121,12,10,1210,10,31,2,ARN,3,01,2,01,01,1,1,,,,,131120,131220,20,1,2,2,2,2,2,4150
597143022,771,59714,77,182,1,1,121,12,10,1210,10,31,2,ARN,3,02,2,01,03,1,1,,,,,131120,131120,20,1,2,2,2,2,2,4150
597143032,771,59714,77,182,1,1,121,12,10,1210,10,31,2,ARN,3,03,2,01,08,4,1,,,,,131120,131120,20,1,2,2,2,2,2,4150
597146012,771,59714,77,182,1,1,121,12,10,1210,10,31,2,ARN,6,01,2,01,01,1,1,,,,,131120,131220,20,1,2,2,2,2,2,81156
597146022,771,59714,77,182,1,1,121,12,10,1210,10,31,2,ARN,6,02,2,01,01,1,1,,,,,131120,131220,20,1,2,2,2,2,2,81156
597146032,771,59714,77,182,1,1,121,12,10,1210,10,31,2,ARN,6,03,2,01,01,4,1,,,,,131120,131220,20,1,2,2,2,2,2,81156
597146042,771,59714,77,182,1,1,121,12,10,1210,10,31,2,ARN,6,04,2,01,01,1,1,,,,,131120,131220,20,1,2,2,2,2,2,81156
597146052,771,59714,77,182,1,1,121,12,10,1210,10,31,2,ARN,6,05,2,01,01,4,1,,,,,131120,131220,20,1,2,2,2,2,2,81156
597146062,771,59714,77,182,1,1,121,12,10,1210,10,31,2,ARN,6,06,2,01,03,1,1,,,,,131120,131220,20,1,2,2,2,2,2,81156
597146072,771,59714,77,182,1,1,121,12,10,1210,10,31,2,ARN,6,07,2,01,03,1,1,,,,,131120,131220,15,1,2,2,2,2,2,81156
597146082,771,59714,77,182,1,1,121,12,10,1210,10,31,2,ARN,6,08,2,01,03,1,1,,,,,131120,131220,20,1,2,2,2,2,2,81156
597146092,771,59714,77,182,1,1,121,12,10,1210,10,31,2,ARN,6,09,2,01,01,1,1,,,,,131120,131220,20,1,2,2,2,2,2,81156
597181012,771,59718,77,182,1,1,121,12,11,1211,11,31,2,ARN,1,01,2,01,01,1,1,,,,,5-0-9,289-9,30,1,2,2,2,2,1,5400
597181022,771,59718,77,182,1,1,121,12,11,1211,11,31,2,ARN,1,02,2,01,01,1,1,,,,,5-0-9,289-9,30,1,2,2,2,2,1,5400
597182012,771,59718,77,182,1,1,121,12,11,1211,11,31,2,ARN,2,01,2,01,01,1,1,,,,,5-0-9,289-9,30,1,2,2,2,2,1,6750
597182022,771,59718,77,182,1,1,121,12,11,1211,11,31,2,ARN,2,02,2,01,01,1,1,,,,,5-0-9,289-9,30,1,2,2,2,2,1,6750
597183012,771,59718,77,182,1,1,121,12,11,1211,11,31,2,ARN,3,01,2,01,01,1,1,,,,,5-0-9,280919,30,1,2,2,2,2,1,124200
597183022,771,59718,77,182,1,1,121,12,11,1211,11,31,2,ARN,3,02,2,01,01,1,1,,,,,5-0-9,280919,30,1,2,2,2,2,1,124200
597184012,771,59718,77,182,1,1,121,12,11,1211,11,31,2,ARN,4,01,2,01,01,1,1,,,,,5-0-9,280919,30,1,2,2,2,2,1,9450
597184022,771,59718,77,182,1,1,121,12,11,1211,11,31,2,ARN,4,02,2,01,01,1,1,,,,,5-0-9,280919,30,1,2,2,2,2,1,9450
597185012,771,59718,77,182,1,1,121,12,11,1211,11,31,2,ARN,5,01,2,01,01,1,1,,,,,5-0-9,280919,30,1,2,2,2,2,1,10800
597185022,771,59718,77,182,1,1,121,12,11,1211,11,31,2,ARN,5,02,2,01,01,1,1,,,,,5-0-9,280919,30,1,2,2,2,2,1,10800
597186012,771,59718,77,182,1,1,121,12,11,1211,11,31,2,ARN,6,01,2,01,01,1,1,,,,,5-0-9,280919,30,1,2,2,2,2,1,67500
597186022,771,59718,77,182,1,1,121,12,11,1211,11,31,2,ARN,6,02,2,01,01,1,1,,,,,5-0-9,280919,30,1,2,2,2,2,1,67500
597036012,771,59703,77,182,1,1,121,12,11,1211,11,11,2,ARN,6,01,2,01,01,1,1,,,,,100919,301019,30,1,2,2,2,2,2,31733
597036022,771,59703,77,182,1,1,121,12,11,1211,11,11,2,ARN,6,02,2,01,01,1,1,,,,,100919,301019,30,1,2,2,2,2,2,31733
597036032,771,59703,77,182,1,1,121,12,11,1211,11,11,2,ARN,6,03,2,01,01,1,1,,,,,100919,301019,30,1,2,2,2,2,2,31733
597036042,771,59703,77,182,1,1,121,12,11,1211,11,11,2,ARN,6,04,2,01,01,1,1,,,,,100919,301019,30,1,2,2,2,2,2,31733
597036052,771,59703,77,182,1,1,121,12,11,1211,11,11,2,ARN,6,05,2,01,01,1,1,,,,,100919,301019,30,1,2,2,2,2,2,31733
597036062,771,59703,77,182,1,1,121,12,11,1211,11,11,2,ARN,6,06,2,01,01,1,1,,,,,100919,301019,30,1,2,2,2,2,2,31733
597036072,771,59703,77,182,1,1,121,12,11,1211,11,11,2,ARN,6,07,2,01,01,1,1,,,,,100919,301019,30,1,2,2,2,2,2,31733
597036082,771,59703,77,182,1,1,121,12,11,1211,11,11,2,ARN,6,08,2,01,01,1,1,,,,,100919,301019,30,1,2,2,2,2,2,31733
597036092,771,59703,77,182,1,1,121,12,11,1211,11,11,2,ARN,6,09,2,01,01,1,1,,,,,100919,301019,30,1,2,2,2,2,2,31733
597036102,771,59703,77,182,1,1,121,12,11,1211,11,11,2,ARN,6,10,2,01,01,1,1,,,,,100919,301019,30,1,2,2,2,2,2,31733
597036112,771,59703,77,182,1,1,121,12,11,1211,11,11,2,ARN,6,11,2,01,01,1,1,,,,,100919,301019,30,1,2,2,2,2,2,31733
597036122,771,59703,77,182,1,1,121,12,11,1211,11,11,2,ARN,6,12,2,01,01,1,1,,,,,100919,301019,30,1,2,2,2,2,2,31733
597053012,771,59705,77,182,1,1,121,12,12,1212,12,11,2,ARN,3,01,2,01,01,1,1,,,,,5-0-9,121019,30,1,2,2,2,2,2,23500
597053022,771,59705,77,182,1,1,121,12,12,1212,12,11,2,ARN,3,02,2,01,01,1,1,,,,,5-0-9,121019,30,1,2,2,2,2,2,23500
597053032,771,59705,77,182,1,1,121,12,12,1212,12,11,2,ARN,3,03,2,01,01,1,1,,,,,5-0-9,121019,30,1,2,2,2,2,2,23500
597053042,771,59705,77,182,1,1,121,12,12,1212,12,11,2,ARN,3,04,2,01,01,1,1,,,,,5-0-9,121019,30,1,2,2,2,2,2,23500
597055012,771,59705,77,182,1,1,121,12,12,1212,12,11,2,ARN,5,01,2,01,01,1,1,,,,,5-0-9,121019,30,1,2,2,2,2,2,23500
597055022,771,59705,77,182,1,1,121,12,12,1212,12,11,2,ARN,5,02,2,01,01,1,1,,,,,5-0-9,121019,30,1,2,2,2,2,2,23500
597056012,771,59705,77,182,1,1,121,12,12,1212,12,11,2,ARN,6,01,2,01,01,1,1,,,,,5-0-9,121019,30,1,2,2,2,2,2,39167
597056022,771,59705,77,182,1,1,121,12,12,1212,12,11,2,ARN,6,02,2,01,01,1,1,,,,,5-0-9,121019,30,1,2,2,2,2,2,39167
597056032,771,59705,77,182,1,1,121,12,12,1212,12,11,2,ARN,6,03,2,01,01,1,1,,,,,5-0-9,121019,30,1,2,2,2,2,2,39167
597056042,771,59705,77,182,1,1,121,12,12,1212,12,11,2,ARN,6,04,2,01,01,1,1,,,,,5-0-9,121019,30,1,2,2,2,2,2,39167
597056052,771,59705,77,182,1,1,121,12,12,1212,12,11,2,ARN,6,05,2,01,01,1,1,,,,,5-0-9,121019,30,1,2,2,2,2,2,39167
597056062,771,59705,77,182,1,1,121,12,12,1212,12,11,2,ARN,6,06,2,01,01,1,1,,,,,5-0-9,121019,30,1,2,2,2,2,2,39167
597072012,771,59707,77,182,1,1,121,12,12,1212,12,31,2,ARN,2,01,2,01,01,1,1,,,,,101019,209-9,30,1,2,2,2,2,2,4200
597072022,771,59707,77,182,1,1,121,12,12,1212,12,31,2,ARN,2,02,2,01,01,2,1,,,,,101019,209-9,30,1,2,2,2,2,2,4200
597073012,771,59707,77,182,1,1,121,12,12,1212,12,31,2,ARN,3,01,2,01,01,2,1,,,,,101019,209-9,30,1,2,2,2,2,2,39900
597073022,771,59707,77,182,1,1,121,12,12,1212,12,31,2,ARN,3,02,2,01,01,1,1,,,,,101019,209-9,30,1,2,2,2,2,2,39900
597073032,771,59707,77,182,1,1,121,12,12,1212,12,31,2,ARN,3,03,2,01,01,2,1,,,,,101019,209-9,30,1,2,2,2,2,2,39900
597073042,771,59707,77,182,1,1,121,12,12,1212,12,31,2,ARN,3,04,2,01,01,2,1,,,,,101019,209-9,30,1,2,2,2,2,2,39900
597075012,771,59707,77,182,1,1,121,12,12,1212,12,31,2,ARN,5,01,2,01,01,1,1,,,,,101019,209-9,30,1,2,2,2,2,2,10500
597075022,771,59707,77,182,1,1,121,12,12,1212,12,31,2,ARN,5,02,2,01,01,1,1,,,,,101019,209-9,30,1,2,2,2,2,2,10500
597075032,771,59707,77,182,1,1,121,12,12,1212,12,31,2,ARN,5,03,2,01,01,1,1,,,,,101019,209-9,30,1,2,2,2,2,2,10500
597075042,771,59707,77,182,1,1,121,12,12,1212,12,31,2,ARN,5,04,2,01,01,2,1,,,,,101019,209-9,30,1,2,2,2,2,2,10500
597076012,771,59707,77,182,1,1,121,12,12,1212,12,31,2,ARN,6,01,2,01,01,1,1,,,,,101019,209-9,30,1,2,2,2,2,2,277200
597076022,771,59707,77,182,1,1,121,12,12,1212,12,31,2,ARN,6,02,2,01,01,2,1,,,,,101019,209-9,30,1,2,2,2,2,2,277200
597093012,771,59709,77,182,1,1,121,12,12,1212,12,12,2,ARN,3,01,2,01,01,1,1,,,,,060919,300919,65,1,2,2,2,2,2,7400
597096012,771,59709,77,182,1,1,121,12,12,1212,12,12,2,ARN,6,01,2,01,01,1,1,,,,,060919,300919,70,1,2,2,2,2,2,18836
597096022,771,59709,77,182,1,1,121,12,12,1212,12,12,2,ARN,6,02,2,01,01,1,1,,,,,060919,300919,70,1,2,2,2,2,2,18836
597096032,771,59709,77,182,1,1,121,12,12,1212,12,12,2,ARN,6,03,2,01,01,1,1,,,,,060919,300919,70,1,2,2,2,2,2,18836
597096042,771,59709,77,182,1,1,121,12,12,1212,12,12,2,ARN,6,04,2,01,01,1,1,,,,,060919,300919,70,1,2,2,2,2,2,18836
597096052,771,59709,77,182,1,1,121,12,12,1212,12,12,2,ARN,6,05,2,01,01,1,1,,,,,060919,300919,70,1,2,2,2,2,2,18836
597096062,771,59709,77,182,1,1,121,12,12,1212,12,12,2,ARN,6,06,2,01,01,1,1,,,,,060919,3000-1,70,1,2,2,2,2,2,18836
597096072,771,59709,77,182,1,1,121,12,12,1212,12,12,2,ARN,6,07,2,01,01,1,1,,,,,060919,300919,70,1,2,2,2,2,2,18836
597096082,771,59709,77,182,1,1,121,12,12,1212,12,12,2,ARN,6,08,2,01,01,1,1,,,,,060919,300919,70,1,2,2,2,2,2,18836
597096092,771,59709,77,182,1,1,121,12,12,1212,12,12,2,ARN,6,09,2,01,01,1,1,,,,,060919,300919,70,1,2,2,2,2,2,18836
597096102,771,59709,77,182,1,1,121,12,12,1212,12,12,2,ARN,6,10,2,01,01,1,1,,,,,060919,300919,70,1,2,2,2,2,2,18836
597096112,771,59709,77,182,1,1,121,12,12,1212,12,12,2,ARN,6,11,2,01,01,1,1,,,,,060919,300919,70,1,2,2,2,2,2,18836
597026012,771,59702,77,182,1,1,121,12,13,1213,13,12,2,ARN,6,01,2,01,01,1,1,,,,,250919,021019,20,1,1,2,1,2,2,1821
597026022,771,59702,77,182,1,1,121,12,13,1213,13,12,2,ARN,6,02,2,01,01,1,1,,,,,250919,021019,30,1,1,2,1,2,2,1821
597026032,771,59702,77,182,1,1,121,12,13,1213,13,12,2,ARN,6,03,2,01,01,1,1,,,,,250919,021019,20,1,1,2,1,2,2,1821
597026042,771,59702,77,182,1,1,121,12,13,1213,13,12,2,ARN,6,04,2,01,01,1,1,,,,,250919,021019,15,1,1,2,1,2,2,1821
597026052,771,59702,77,182,1,1,121,12,13,1213,13,12,2,ARN,6,05,2,01,01,1,1,,,,,250919,021019,25,1,1,2,1,2,2,1821
597026062,771,59702,77,182,1,1,121,12,13,1213,13,12,2,ARN,6,06,2,01,01,1,1,,,,,250919,021019,10,1,1,2,1,2,2,1821
597026072,771,59702,77,182,1,1,121,12,13,1213,13,12,2,ARN,6,07,2,01,01,1,1,,,,,250919,021019,10,1,1,2,1,2,2,1821
597026082,771,59702,77,182,1,1,121,12,13,1213,13,12,2,ARN,6,08,2,01,01,1,1,,,,,250919,021019,10,1,1,2,1,2,2,1821
597026092,771,59702,77,182,1,1,121,12,13,1213,13,12,2,ARN,6,09,2,01,01,1,1,,,,,250919,021019,10,1,1,2,1,2,2,1821
597026102,771,59702,77,182,1,1,121,12,13,1213,13,12,2,ARN,6,10,2,01,01,1,1,,,,,250919,021019,25,,1,2,1,2,2,1821
597026112,771,59702,77,182,1,1,121,12,13,1213,13,12,2,ARN,6,11,2,01,01,1,1,,,,,250919,021019,25,1,1,2,1,2,2,1821
597026122,771,59702,77,182,1,1,121,12,13,1213,13,12,2,ARN,6,12,2,01,01,1,1,,,,,250919,021019,60,1,1,2,1,2,2,1821
597016012,771,59701,77,182,1,1,121,12,13,1213,13,11,2,ARN,6,01,2,01,01,1,1,,,,,150919,250919,20,1,2,2,2,2,2,5750
597016022,771,59701,77,182,1,1,121,12,13,1213,13,11,2,ARN,6,02,2,01,01,1,1,,,,,150919,250919,25,1,2,2,2,2,2,5750
597006012,771,59700,77,182,1,1,121,12,14,1214,14,11,2,ARN,6,01,2,01,01,1,1,,,,,091119,281119,60,2,2,2,2,2,2,55125
597006022,771,59700,77,182,1,1,121,12,14,1214,14,11,2,ARN,6,02,2,01,01,1,1,,,,,091119,281119,60,2,2,2,2,2,2,55125
597006032,771,59700,77,182,1,1,121,12,14,1214,14,11,2,ARN,6,03,2,01,01,1,1,,,,,101119,281119,60,2,2,2,2,2,2,55125
597006042,771,59700,77,182,1,1,121,12,14,1214,14,11,2,ARN,6,04,2,01,01,1,1,,,,,101119,281119,60,2,2,2,2,2,2,55125
597006052,771,59700,77,182,1,1,121,12,14,1214,14,11,2,ARN,6,05,2,01,01,1,1,,,,,111119,281119,60,2,2,2,2,2,2,55125
597006062,771,59700,77,182,1,1,121,12,14,1214,14,11,2,ARN,6,06,2,01,01,1,1,,,,,111119,281119,60,2,2,2,2,2,2,55125
597006072,771,59700,77,182,1,1,121,12,14,1214,14,11,2,ARN,6,07,2,01,01,1,1,,,,,121119,281119,60,2,2,2,2,2,2,55125
597006082,771,59700,77,182,1,1,121,12,14,1214,14,11,2,ARN,6,08,2,01,01,1,1,,,,,121119,281119,60,2,2,2,2,2,2,55125
597006092,771,59700,77,182,1,1,121,12,14,1214,14,11,2,ARN,6,09,2,01,01,1,1,,,,,131119,281119,60,2,2,2,2,2,2,55125
597006102,771,59700,77,182,1,1,121,12,14,1214,14,11,2,ARN,6,10,2,01,01,1,1,,,,,131119,281119,60,2,2,2,2,2,2,55125
597006112,771,59700,77,182,1,1,121,12,14,1214,14,11,2,ARN,6,11,2,01,01,1,1,,,,,141119,281119,60,2,2,2,2,2,2,55125
597006122,771,59700,77,182,1,1,121,12,14,1214,14,11,2,ARN,6,12,2,01,01,1,1,,,,,141119,281119,60,2,2,2,2,2,2,55125
597062012,771,59706,77,182,1,1,121,12,14,1214,14,31,2,ARN,2,01,2,01,01,1,1,,,,,280919,111019,40,1,2,2,2,2,2,2750
597062022,771,59706,77,182,1,1,121,12,14,1214,14,31,2,ARN,2,02,2,01,01,1,1,,,,,280919,111019,40,1,2,2,2,2,2,2750
597062032,771,59706,77,182,1,1,121,12,14,1214,14,31,2,ARN,2,03,2,01,01,1,1,,,,,280919,111019,30,1,2,2,2,2,2,2750
597063012,771,59706,77,182,1,1,121,12,14,1214,14,31,2,ARN,3,01,2,01,01,1,1,,,,,280919,111019,20,1,2,2,2,2,2,5500
597063022,771,59706,77,182,1,1,121,12,14,1214,14,31,2,ARN,3,02,2,01,01,1,1,,,,,280919,111019,20,1,2,2,2,2,2,5500
597063032,771,59706,77,182,1,1,121,12,14,1214,14,31,2,ARN,3,03,2,01,01,1,1,,,,,290919,111019,20,1,2,2,2,2,2,5500
597065012,771,59706,77,182,1,1,121,12,14,1214,14,31,2,ARN,5,01,2,01,01,1,1,,,,,290919,111019,40,1,2,2,2,2,2,2750
597065022,771,59706,77,182,1,1,121,12,14,1214,14,31,2,ARN,5,02,2,01,01,1,1,,,,,290919,111019,30,1,2,2,2,2,2,2750
597066012,771,59706,77,182,1,1,121,12,14,1214,14,31,2,ARN,6,01,2,01,01,1,1,,,,,290919,111019,20,1,2,2,2,2,2,53625
597066022,771,59706,77,182,1,1,121,12,14,1214,14,31,2,ARN,6,02,2,01,01,1,1,,,,,300919,111019,20,1,2,2,2,2,2,53625
597066032,771,59706,77,182,1,1,121,12,14,1214,14,31,2,ARN,6,03,2,01,01,1,1,,,,,900919,111019,20,1,2,2,2,2,2,53625
597066042,771,59706,77,182,1,1,121,12,14,1214,14,31,2,ARN,6,04,2,01,01,1,1,,,,,300919,111019,20,1,2,2,2,2,2,53625
597043012,771,59704,77,182,1,1,121,12,15,1215,15,11,2,ARN,3,01,2,01,01,1,1,,,,,221119,291119,30,1,2,2,2,2,2,6650
597043022,771,59704,77,182,1,1,121,12,15,1215,15,11,2,ARN,3,02,2,01,01,1,1,,,,,191119,291119,30,1,2,2,2,2,2,6650
597046012,771,59704,77,182,1,1,121,12,15,1215,15,11,2,ARN,6,01,2,01,01,1,1,,,,,201119,291119,30,1,2,2,2,2,2,6650
597046022,771,59704,77,182,1,1,121,12,15,1215,15,11,2,ARN,6,02,2,01,01,1,1,,,,,211119,291119,30,1,2,2,2,2,2,6650
597046032,771,59704,77,182,1,1,121,12,15,1215,15,11,2,ARN,6,03,2,01,01,1,1,,,,,231119,291119,30,1,2,2,2,2,2,6650
597046042,771,59704,77,182,1,1,121,12,15,1215,15,11,2,ARN,6,04,2,01,01,1,1,,,,,241119,291119,30,1,2,2,2,2,2,6650
597046052,771,59704,77,182,1,1,121,12,15,1215,15,11,2,ARN,6,05,2,01,01,1,1,,,,,251119,291119,30,1,2,2,2,2,2,6650
597046062,771,59704,77,182,1,1,121,12,15,1215,15,11,2,ARN,6,06,2,01,01,1,1,,,,,261119,291119,30,1,2,2,2,2,2,6650
597046072,771,59704,77,182,1,1,121,12,15,1215,15,11,2,ARN,6,07,2,01,01,1,1,,,,,271119,291119,30,1,2,2,2,2,2,6650
597046082,771,59704,77,182,1,1,121,12,15,1215,15,11,2,ARN,6,08,2,01,01,1,1,,,,,281119,291119,30,1,2,2,2,2,2,6650
597046092,771,59704,77,182,1,1,121,12,15,1215,15,11,2,ARN,6,09,2,01,01,1,1,,,,,261119,291119,30,1,2,2,2,2,2,6650
597046102,771,59704,77,182,1,1,121,12,15,1215,15,11,2,ARN,6,10,2,01,01,1,1,,,,,261119,291119,30,1,2,2,2,2,2,6650
597081012,771,59708,77,182,1,1,121,12,15,1215,15,31,2,ARN,1,01,2,01,01,1,1,,,,,221119,161219,25,1,2,2,2,2,2,28875
597081022,771,59708,77,182,1,1,121,12,15,1215,15,31,2,ARN,1,02,2,01,02,1,1,,,,,221119,161219,30,1,2,2,2,2,2,28875
597082012,771,59708,77,182,1,1,121,12,15,1215,15,31,2,ARN,2,01,2,01,01,1,1,,,,,121119,161219,25,1,2,2,2,2,2,28875
597082022,771,59708,77,182,1,1,121,12,15,1215,15,31,2,ARN,2,02,2,01,01,1,1,,,,,181119,161219,35,1,2,2,2,2,2,28875
597083012,771,59708,77,182,1,1,121,12,15,1215,15,31,2,ARN,3,01,2,01,01,1,1,,,,,271119,161219,28,1,2,2,2,2,2,123375
597083022,771,59708,77,182,1,1,121,12,15,1215,15,31,2,ARN,3,02,2,01,01,1,1,,,,,271119,161219,25,1,2,2,2,2,2,123375
597084012,771,59708,77,182,1,1,121,12,15,1215,15,31,2,ARN,4,01,2,01,02,1,1,,,,,281119,161219,30,1,2,2,2,2,2,18375
597084022,771,59708,77,182,1,1,121,12,15,1215,15,31,2,ARN,4,02,2,01,01,1,1,,,,,281119,161219,28,1,2,2,2,2,2,18375
597085012,771,59708,77,182,1,1,121,12,15,1215,15,31,2,ARN,5,01,2,01,01,1,1,,,,,161119,161219,28,1,2,2,2,2,2,18375
597085022,771,59708,77,182,1,1,121,12,15,1215,15,31,2,ARN,5,02,2,01,01,1,1,,,,,201119,161219,25,1,2,2,2,2,2,18375
597086012,771,59708,77,182,1,1,121,12,15,1215,15,31,2,ARN,6,01,2,01,01,1,1,,,,,201119,161219,30,1,2,2,2,2,2,149625
597086022,771,59708,77,182,1,1,121,12,15,1215,15,31,2,ARN,6,02,2,01,01,1,1,,,,,251119,161219,25,1,2,2,2,2,2,149625
597633012,771,59763,77,182,1,1,121,12,15,1215,15,21,2,ARN,3,01,2,01,01,4,1,,,,,041119,131119,10,1,2,2,2,2,2,6825
597633022,771,59763,77,182,1,1,121,12,15,1215,15,21,2,ARN,3,02,2,01,01,4,1,,,,,051119,131119,10,1,2,2,2,2,2,6825
597633032,771,59763,77,182,1,1,121,12,15,1215,15,21,2,ARN,3,03,2,01,02,2,1,,,,,041119,131119,10,1,2,2,2,2,2,6825
597633042,771,59763,77,182,1,1,121,12,15,1215,15,21,2,ARN,3,04,2,01,02,4,1,,,,,051119,131119,10,1,2,2,2,2,2,6825
597633052,771,59763,77,182,1,1,121,12,15,1215,15,21,2,ARN,3,05,2,01,01,3,1,,,,,051119,131119,10,1,2,2,2,2,2,6825
597633062,771,59763,77,182,1,1,121,12,15,1215,15,21,2,ARN,3,06,2,01,02,3,1,,,,,061119,131119,10,1,2,2,2,2,2,6825
597636012,771,59763,77,182,1,1,121,12,15,1215,15,21,2,ARN,6,01,2,01,02,4,1,,,,,061119,131119,10,1,2,2,2,2,2,21525
597636022,771,59763,77,182,1,1,121,12,15,1215,15,21,2,ARN,6,02,2,01,02,3,1,,,,,061119,131119,10,1,2,2,2,2,2,21525
597636032,771,59763,77,182,1,1,121,12,15,1215,15,21,2,ARN,6,03,2,01,02,3,1,,,,,071119,131119,10,1,2,2,2,2,2,21525
597636042,771,59763,77,182,1,1,121,12,15,1215,15,21,2,ARN,6,04,2,01,01,4,1,,,,,081119,131119,10,1,2,2,2,2,2,21525
597636052,771,59763,77,182,1,1,121,12,15,1215,15,21,2,ARN,6,05,2,01,01,4,1,,,,,091119,131119,10,1,2,2,2,2,2,21525
597636062,771,59763,77,182,1,1,121,12,15,1215,15,21,2,ARN,6,06,2,01,01,3,1,,,,,101119,131119,10,1,2,2,2,2,2,21525
597652012,771,59765,77,182,1,1,121,12,16,1216,16,31,2,ARN,2,01,2,01,01,1,1,,,,,041219,131219,90,1,2,2,2,2,2,10950
597652022,771,59765,77,182,1,1,121,12,16,1216,16,31,2,ARN,2,02,2,01,01,1,1,,,,,051219,131219,40,1,2,2,2,2,2,10950
597653012,771,59765,77,182,1,1,121,12,16,1216,16,31,2,ARN,3,01,2,01,01,1,1,,,,,061219,131219,60,1,2,2,2,2,2,10950
597653022,771,59765,77,182,1,1,121,12,16,1216,16,31,2,ARN,3,02,2,01,01,1,1,,,,,071219,131219,40,1,2,2,2,2,2,10950
597653032,771,59765,77,182,1,1,121,12,16,1216,16,31,2,ARN,3,03,2,01,01,1,1,,,,,081219,131219,50,1,2,2,2,2,2,10950
597653042,771,59765,77,182,1,1,121,12,16,1216,16,31,2,ARN,3,04,2,01,01,1,1,,,,,091219,131219,40,1,2,2,2,2,2,10950
597655012,771,59765,77,182,1,1,121,12,16,1216,16,31,2,ARN,5,01,2,01,01,1,1,,,,,091219,,40,1,2,2,2,2,2,10950
597655022,771,59765,77,182,1,1,121,12,16,1216,16,31,2,ARN,5,02,2,01,01,1,1,,,,,101219,,40,1,2,2,2,2,2,10950
597656012,771,59765,77,182,1,1,121,12,16,1216,16,31,2,ARN,6,01,2,01,01,1,1,,,,,111219,131219,30,1,2,2,2,2,2,10950
597656022,771,59765,77,182,1,1,121,12,16,1216,16,31,2,ARN,6,02,2,01,01,1,1,,,,,111219,131219,40,1,2,2,2,2,2,10950
597671012,771,59767,77,182,1,1,121,12,16,1216,16,32,2,ARN,1,01,2,01,01,1,1,,,,,181020,291020,40,1,2,2,2,2,2,4500
597671022,771,59767,77,182,1,1,121,12,16,1216,16,32,2,ARN,1,02,2,01,01,1,1,,,,,181020,291020,30,1,2,2,2,2,2,4500
597672012,771,59767,77,182,1,1,121,12,16,1216,16,32,2,ARN,2,01,2,01,01,1,1,,,,,181020,291020,30,1,2,2,2,2,2,4500
597672022,771,59767,77,182,1,1,121,12,16,1216,16,32,2,ARN,2,02,2,01,01,1,1,,,,,181020,291020,30,1,2,2,2,2,2,4500
597673012,771,59767,77,182,1,1,121,12,16,1216,16,32,2,ARN,3,01,2,01,01,1,1,,,,,191020,291020,20,1,2,2,2,2,2,10500
597673022,771,59767,77,182,1,1,121,12,16,1216,16,32,2,ARN,3,02,2,01,01,1,1,,,,,191020,291020,20,1,2,2,2,2,2,10500
597674012,771,59767,77,182,1,1,121,12,16,1216,16,32,2,ARN,4,01,2,01,02,1,1,,,,,191020,291020,30,1,2,2,2,2,2,10500
597674022,771,59767,77,182,1,1,121,12,16,1216,16,32,2,ARN,4,02,2,01,01,1,1,,,,,191020,291020,30,1,2,2,2,2,2,10500
597675012,771,59767,77,182,1,1,121,12,16,1216,16,32,2,ARN,5,01,2,01,01,1,1,,,,,201020,291020,30,1,2,2,2,2,2,12000
597675022,771,59767,77,182,1,1,121,12,16,1216,16,32,2,ARN,5,02,2,01,01,1,1,,,,,201020,291020,25,1,2,2,2,2,2,12000
597676012,771,59767,77,182,1,1,121,12,16,1216,16,32,2,ARN,6,01,2,01,01,1,1,,,,,201020,291020,20,1,2,2,2,2,2,16500
597676022,771,59767,77,182,1,1,121,12,16,1216,16,32,2,ARN,6,02,2,01,01,1,1,,,,,201020,291020,20,1,2,2,2,2,2,16500
592353012,771,59235,77,182,1,1,131,13,01,1301,01,21,1,1310,3,01,2,01,01,1,1,,J017,S002,,101019,301019,020,1,,2,2,2,2,1450
592353022,771,59235,77,182,1,1,131,13,01,1301,01,21,1,1310,3,02,2,01,01,1,1,,J017,S002,,101019,301019,020,1,,2,2,2,2,1450
592353032,771,59235,77,182,1,1,131,13,01,1301,01,21,1,1310,3,03,2,01,02,1,1,,J017,S002,,101019,301019,018,1,,2,2,2,2,1450
592353042,771,59235,77,182,1,1,131,13,01,1301,01,21,1,1310,3,04,2,01,03,1,1,,J017,S002,,101019,301019,025,1,,2,2,2,2,1450
592353052,771,59235,77,182,1,1,131,13,01,1301,01,21,1,1310,3,05,2,01,02,1,1,,J017,S002,,101019,301019,023,1,,2,2,2,2,1450
