HHID,SchID,FSU_Slno,Round,Schedule,Sample,Sector,NSS_Region,State,State_District,District,Stratum,SubStratumNo,SubRound,FODSubRegion,SSS,hh_no,visitNo,Level,b5pt2q1,b5pt2q3,b5pt2q4,b5pt2q5,b5pt2q6,b5pt2q7,NSC,MLT
752446041,771,75244,77,182,1,2,093,09,0962,62,62,01,1,0921,6,04,1,06,99,,0.16,7200000,,,2,847438
752481011,771,75248,77,182,1,2,093,09,0963,63,63,01,1,0921,1,01,1,06,01,09,0.07,250000,2,,2,13950
752481011,771,75248,77,182,1,2,093,09,0963,63,63,01,1,0921,1,01,1,06,98,10,0.05,2250000,2,,2,13950
752481011,771,75248,77,182,1,2,093,09,0963,63,63,01,1,0921,1,01,1,06,99,,0.12,2500000,,,2,13950
752482011,771,75248,77,182,1,2,093,09,0963,63,63,01,1,0921,2,01,1,06,01,09,0.02,246000,2,,2,13950
752482011,771,75248,77,182,1,2,093,09,0963,63,63,01,1,0921,2,01,1,06,98,10,0.02,250000,2,,2,13950
752482011,771,75248,77,182,1,2,093,09,0963,63,63,01,1,0921,2,01,1,06,99,,0.04,496000,,,2,13950
752483011,771,75248,77,182,1,2,093,09,0963,63,63,01,1,0921,3,01,1,06,01,09,0.05,842500,2,,2,24413
752483011,771,75248,77,182,1,2,093,09,0963,63,63,01,1,0921,3,01,1,06,98,10,0.05,1300000,2,,2,24413
752483011,771,75248,77,182,1,2,093,09,0963,63,63,01,1,0921,3,01,1,06,99,,0.1,2142500,,,2,24413
752483021,771,75248,77,182,1,2,093,09,0963,63,63,01,1,0921,3,02,1,06,01,09,0.01,25000,2,,2,24413
752483021,771,75248,77,182,1,2,093,09,0963,63,63,01,1,0921,3,02,1,06,98,10,0.03,1200000,2,,2,24413
752483021,771,75248,77,182,1,2,093,09,0963,63,63,01,1,0921,3,02,1,06,99,,0.04,1225000,,,2,24413
752483031,771,75248,77,182,1,2,093,09,0963,63,63,01,1,0921,3,03,1,06,01,09,0.01,23500,2,,2,24413
752483031,771,75248,77,182,1,2,093,09,0963,63,63,01,1,0921,3,03,1,06,98,10,0.02,1200000,2,,2,24413
752483031,771,75248,77,182,1,2,093,09,0963,63,63,01,1,0921,3,03,1,06,99,,0.03,1223500,,,2,24413
752483041,771,75248,77,182,1,2,093,09,0963,63,63,01,1,0921,3,04,1,06,01,09,0.02,780000,2,,2,24413
752483041,771,75248,77,182,1,2,093,09,0963,63,63,01,1,0921,3,04,1,06,98,10,0.02,780000,2,,2,24413
752483041,771,75248,77,182,1,2,093,09,0963,63,63,01,1,0921,3,04,1,06,99,,0.04,1560000,,,2,24413
752484011,771,75248,77,182,1,2,093,09,0963,63,63,01,1,0921,4,01,1,06,01,09,0.01,65000,2,,2,20925
752484011,771,75248,77,182,1,2,093,09,0963,63,63,01,1,0921,4,01,1,06,98,10,0.03,650000,2,,2,20925
752484011,771,75248,77,182,1,2,093,09,0963,63,63,01,1,0921,4,01,1,06,99,,0.04,715000,,,2,20925
752484021,771,75248,77,182,1,2,093,09,0963,63,63,01,1,0921,4,02,1,06,01,09,0.02,670000,2,,2,20925
752484021,771,75248,77,182,1,2,093,09,0963,63,63,01,1,0921,4,02,1,06,98,10,0.02,800000,2,,2,20925
752484021,771,75248,77,182,1,2,093,09,0963,63,63,01,1,0921,4,02,1,06,99,,0.04,1470000,,,2,20925
