HHID,SchID,FSU_Slno,Round,Schedule,Sample,Sector,NSS_Region,State,State_District,District,Stratum,SubStratumNo,SubRound,FODSubRegion,SSS,hh_no,visitNo,Level,b11bq1,b11bq3,b11bq4,b11bq5,b11bq6,NSC,MLT
757072021,771,75707,77,182,1,2,082,08,0812,12,34,12,2,0820,2,02,1,13,1,64000,8000,0,56000,2,56500
757072021,771,75707,77,182,1,2,082,08,0812,12,34,12,2,0820,2,02,1,13,5,64000,8000,0,56000,2,56500
757016021,771,75701,77,182,1,2,082,08,0812,12,34,10,2,0820,6,02,1,13,1,28296,23787,,4509,2,941350
757016021,771,75701,77,182,1,2,082,08,0812,12,34,10,2,0820,6,02,1,13,5,28296,23787,,4509,2,941350
757063021,771,75706,77,182,1,2,082,08,0812,12,34,13,2,0820,3,02,1,13,1,20000,4000,2000,18000,2,440100
757063021,771,75706,77,182,1,2,082,08,0812,12,34,13,2,0820,3,02,1,13,5,20000,4000,2000,18000,2,440100
757041071,771,75704,77,182,1,2,082,08,0812,12,34,04,2,0820,1,07,1,13,1,520000,,,520000,2,46561
757041071,771,75704,77,182,1,2,082,08,0812,12,34,04,2,0820,1,07,1,13,5,520000,,,520000,2,46561
757041081,771,75704,77,182,1,2,082,08,0812,12,34,04,2,0820,1,08,1,13,1,150000,0,0,150000,2,46561
757041081,771,75704,77,182,1,2,082,08,0812,12,34,04,2,0820,1,08,1,13,5,150000,0,0,150000,2,46561
757603011,771,75760,77,182,1,2,084,08,0829,29,36,05,2,0823,3,01,1,13,1,72000,,,72000,2,919875
757603011,771,75760,77,182,1,2,084,08,0829,29,36,05,2,0823,3,01,1,13,5,72000,,,72000,2,919875
752711051,771,75271,77,182,1,2,092,09,0910,10,10,01,1,0912,1,05,1,13,1,700000,100000,0,600000,2,113850
752711051,771,75271,77,182,1,2,092,09,0910,10,10,01,1,0912,1,05,1,13,5,700000,100000,0,600000,2,113850
752781031,771,75278,77,182,1,2,095,09,0911,11,11,02,1,0911,1,03,1,13,1,45000,0,0,45000,2,87150
752781031,771,75278,77,182,1,2,095,09,0911,11,11,02,1,0911,1,03,1,13,5,45000,0,0,45000,2,87150
752915011,771,75291,77,182,1,2,095,09,0912,12,12,01,1,0911,5,01,1,13,1,50000,0,0,50000,2,31800
752915011,771,75291,77,182,1,2,095,09,0912,12,12,01,1,0911,5,01,1,13,5,50000,0,0,50000,2,31800
752916031,771,75291,77,182,1,2,095,09,0912,12,12,01,1,0911,6,03,1,13,1,50000,0,0,50000,2,296800
752916031,771,75291,77,182,1,2,095,09,0912,12,12,01,1,0911,6,03,1,13,5,50000,0,0,50000,2,296800
752493021,771,75249,77,182,1,2,093,09,0959,59,59,01,1,0923,3,02,1,13,1,39600,12000,0,27600,2,22700
752493021,771,75249,77,182,1,2,093,09,0959,59,59,01,1,0923,3,02,1,13,5,39600,12000,0,27600,2,22700
752494021,771,75249,77,182,1,2,093,09,0959,59,59,01,1,0923,4,02,1,13,1,118800,36000,0,82800,2,49940
752494021,771,75249,77,182,1,2,093,09,0959,59,59,01,1,0923,4,02,1,13,5,118800,36000,0,82800,2,49940
752461021,771,75246,77,182,1,2,093,09,0961,61,61,02,1,0921,1,02,1,13,1,100000,0,0,100000,2,13300
752461021,771,75246,77,182,1,2,093,09,0961,61,61,02,1,0921,1,02,1,13,5,100000,0,0,100000,2,13300
752461031,771,75246,77,182,1,2,093,09,0961,61,61,02,1,0921,1,03,1,13,1,300000,0,0,300000,2,13300
752461031,771,75246,77,182,1,2,093,09,0961,61,61,02,1,0921,1,03,1,13,5,300000,0,0,300000,2,13300
752891041,771,75289,77,182,1,2,093,09,0966,66,66,02,1,0924,1,04,1,13,1,11000,10000,,1000,2,59886
752891041,771,75289,77,182,1,2,093,09,0966,66,66,02,1,0924,1,04,1,13,5,11000,10000,,1000,2,59886
752866011,771,75286,77,182,1,2,093,09,0966,66,78,05,1,0924,6,01,1,13,1,252800,13500,0,239300,2,335650
752866011,771,75286,77,182,1,2,093,09,0966,66,78,05,1,0924,6,01,1,13,5,252800,13500,0,239300,2,335650
751351011,771,75135,77,182,1,2,093,09,0968,68,68,01,1,0924,1,01,1,13,1,39281,7000,0,32281,2,17900
751351011,771,75135,77,182,1,2,093,09,0968,68,68,01,1,0924,1,01,1,13,5,39281,7000,0,32281,2,17900
751301011,771,75130,77,182,1,2,091,09,0901,01,01,02,1,0932,1,01,1,13,1,39600,12000,0,27600,2,33500
751301011,771,75130,77,182,1,2,091,09,0901,01,01,02,1,0932,1,01,1,13,5,39600,12000,0,27600,2,33500
751541021,771,75154,77,182,1,2,091,09,0904,04,04,07,1,0931,1,02,1,13,1,88000,30000,,58000,2,70000
751541021,771,75154,77,182,1,2,091,09,0904,04,04,07,1,0931,1,02,1,13,5,88000,30000,,58000,2,70000
751771011,771,75177,77,182,1,2,091,09,0904,04,04,01,1,0931,1,01,1,13,1,500000,100000,0,400000,2,87633
751771011,771,75177,77,182,1,2,091,09,0904,04,04,01,1,0931,1,01,1,13,2,4500000,1500000,1200000,4200000,2,87633
751771011,771,75177,77,182,1,2,091,09,0904,04,04,01,1,0931,1,01,1,13,5,5000000,1600000,1200000,4600000,2,87633
751116041,771,75111,77,182,1,2,092,09,0926,26,75,05,1,0940,6,04,1,13,1,2640000,54000,0,2586000,2,53625
751116041,771,75111,77,182,1,2,092,09,0926,26,75,05,1,0940,6,04,1,13,2,4150000,0,0,4150000,2,53625
751116041,771,75111,77,182,1,2,092,09,0926,26,75,05,1,0940,6,04,1,13,5,6790000,54000,0,6736000,2,53625
751671021,771,75167,77,182,1,2,092,09,0933,33,76,01,1,0944,1,02,1,13,1,2300,0,0,2300,2,39350
751671021,771,75167,77,182,1,2,092,09,0933,33,76,01,1,0944,1,02,1,13,5,2300,0,0,2300,2,39350
751673021,771,75167,77,182,1,2,092,09,0933,33,76,01,1,0944,3,02,1,13,1,200000,200000,0,0,2,747650
751673021,771,75167,77,182,1,2,092,09,0933,33,76,01,1,0944,3,02,1,13,5,200000,200000,0,0,2,747650
750991021,771,75099,77,182,1,2,095,09,0912,12,12,04,2,0911,1,02,1,13,1,100000,0,0,100000,2,59800
750991021,771,75099,77,182,1,2,095,09,0912,12,12,04,2,0911,1,02,1,13,5,100000,0,0,100000,2,59800
750091051,771,75009,77,182,1,2,093,09,0944,44,77,01,2,0920,1,05,1,13,1,250000,150000,0,100000,2,66579
750091051,771,75009,77,182,1,2,093,09,0944,44,77,01,2,0920,1,05,1,13,5,250000,150000,0,100000,2,66579
756341031,771,75634,77,182,1,2,091,09,0902,02,02,02,2,0932,1,03,1,13,3,20000,,,20000,2,19900
756341031,771,75634,77,182,1,2,091,09,0902,02,02,02,2,0932,1,03,1,13,5,20000,,,20000,2,19900
756344021,771,75634,77,182,1,2,091,09,0902,02,02,02,2,0932,4,02,1,13,1,50000,0,0,50000,2,69650
756344021,771,75634,77,182,1,2,091,09,0902,02,02,02,2,0932,4,02,1,13,5,50000,0,0,50000,2,69650
756271021,771,75627,77,182,1,2,095,09,0922,22,22,01,2,0933,1,02,1,13,1,30000,,,30000,2,101200
756271021,771,75627,77,182,1,2,095,09,0922,22,22,01,2,0933,1,02,1,13,5,30000,,,30000,2,101200
756214021,771,75621,77,182,1,2,092,09,0923,23,23,01,2,0933,4,02,1,13,1,50000,0,0,50000,2,24938
756214021,771,75621,77,182,1,2,092,09,0923,23,23,01,2,0933,4,02,1,13,5,50000,0,0,50000,2,24938
756191011,771,75619,77,182,1,2,092,09,0926,26,75,01,2,0940,1,01,1,13,1,25000,,,25000,2,75200
756191011,771,75619,77,182,1,2,092,09,0926,26,75,01,2,0940,1,01,1,13,5,25000,,,25000,2,75200
756683041,771,75668,77,182,1,2,094,09,0934,34,34,02,2,0943,3,04,1,13,1,20000,0,0,20000,2,48510
756683041,771,75668,77,182,1,2,094,09,0934,34,34,02,2,0943,3,04,1,13,5,20000,0,0,20000,2,48510
756684021,771,75668,77,182,1,2,094,09,0934,34,34,02,2,0943,4,02,1,13,1,5000,0,0,5000,2,34650
756684021,771,75668,77,182,1,2,094,09,0934,34,34,02,2,0943,4,02,1,13,5,5000,0,0,5000,2,34650
758381021,771,75838,77,182,1,2,101,10,1007,07,07,01,1,1013,1,02,1,13,1,20000,6000,,14000,2,28125
758381021,771,75838,77,182,1,2,101,10,1007,07,07,01,1,1013,1,02,1,13,5,20000,6000,,14000,2,28125
758383011,771,75838,77,182,1,2,101,10,1007,07,07,01,1,1013,3,01,1,13,1,300000,0,0,300000,2,371250
758383011,771,75838,77,182,1,2,101,10,1007,07,07,01,1,1013,3,01,1,13,5,300000,0,0,300000,2,371250
758263021,771,75826,77,182,1,2,102,10,1028,28,39,03,1,1020,3,02,1,13,1,395000,250000,0,145000,2,35486
758263021,771,75826,77,182,1,2,102,10,1028,28,39,03,1,1020,3,02,1,13,5,395000,250000,0,145000,2,35486
758263041,771,75826,77,182,1,2,102,10,1028,28,39,03,1,1020,3,04,1,13,1,115000,100000,0,15000,2,35486
758263041,771,75826,77,182,1,2,102,10,1028,28,39,03,1,1020,3,04,1,13,5,115000,100000,0,15000,2,35486
758263071,771,75826,77,182,1,2,102,10,1028,28,39,03,1,1020,3,07,1,13,1,125000,30000,0,95000,2,35486
758263071,771,75826,77,182,1,2,102,10,1028,28,39,03,1,1020,3,07,1,13,5,125000,30000,0,95000,2,35486
758091011,771,75809,77,182,1,2,102,10,1035,35,35,01,1,1022,1,01,1,13,1,93000,6000,10800,97800,2,24700
758091011,771,75809,77,182,1,2,102,10,1035,35,35,01,1,1022,1,01,1,13,5,93000,6000,10800,97800,2,24700
758094021,771,75809,77,182,1,2,102,10,1035,35,35,01,1,1022,4,02,1,13,1,34600,0,0,34600,2,12350
758094021,771,75809,77,182,1,2,102,10,1035,35,35,01,1,1022,4,02,1,13,5,34600,0,0,34600,2,12350
758021021,771,75802,77,182,1,2,102,10,1036,36,36,01,1,1021,1,02,1,13,1,42550,5000,,37550,2,32900
758021021,771,75802,77,182,1,2,102,10,1036,36,36,01,1,1021,1,02,1,13,5,42550,5000,,37550,2,32900
758022011,771,75802,77,182,1,2,102,10,1036,36,36,01,1,1021,2,01,1,13,1,25000,,,25000,2,32900
758022011,771,75802,77,182,1,2,102,10,1036,36,36,01,1,1021,2,01,1,13,5,25000,,,25000,2,32900
773351011,771,77335,77,182,1,2,102,10,1024,24,24,01,2,1021,1,01,1,13,1,65745,20000,,45745,2,35700
773351011,771,77335,77,182,1,2,102,10,1024,24,24,01,2,1021,1,01,1,13,5,65745,20000,,45745,2,35700
773353021,771,77335,77,182,1,2,102,10,1024,24,24,01,2,1021,3,02,1,13,1,31250,30000,,1250,2,124950
773353021,771,77335,77,182,1,2,102,10,1024,24,24,01,2,1021,3,02,1,13,5,31250,30000,,1250,2,124950
773951041,771,77395,77,182,1,2,102,10,1037,37,37,01,2,1022,1,04,1,13,1,39600,22000,,17600,2,13875
773951041,771,77395,77,182,1,2,102,10,1037,37,37,01,2,1022,1,04,1,13,5,39600,22000,,17600,2,13875
775375011,771,77537,77,182,1,2,111,11,1102,02,02,01,1,1110,5,01,1,13,1,22000,4500,0,17500,2,1950
775375011,771,77537,77,182,1,2,111,11,1102,02,02,01,1,1110,5,01,1,13,5,22000,4500,0,17500,2,1950
775301011,771,77530,77,182,1,2,111,11,1104,04,04,01,1,1110,1,01,1,13,1,20000,5000,,15000,2,25650
775301011,771,77530,77,182,1,2,111,11,1104,04,04,01,1,1110,1,01,1,13,5,20000,5000,,15000,2,25650
775361011,771,77536,77,182,1,2,111,11,1104,04,04,06,1,1110,1,01,1,13,1,13000,,,13000,2,5750
775361011,771,77536,77,182,1,2,111,11,1104,04,04,06,1,1110,1,01,1,13,5,13000,,,13000,2,5750
775364021,771,77536,77,182,1,2,111,11,1104,04,04,06,1,1110,4,02,1,13,1,20000,,,20000,2,21850
775364021,771,77536,77,182,1,2,111,11,1104,04,04,06,1,1110,4,02,1,13,5,20000,,,20000,2,21850
775523011,771,77552,77,182,1,2,111,11,1102,02,02,01,2,1110,3,01,1,13,1,150000,,,150000,2,1170
775523011,771,77552,77,182,1,2,111,11,1102,02,02,01,2,1110,3,01,1,13,5,150000,,,150000,2,1170
775523021,771,77552,77,182,1,2,111,11,1102,02,02,01,2,1110,3,02,1,13,1,150000,,,150000,2,1170
775523021,771,77552,77,182,1,2,111,11,1102,02,02,01,2,1110,3,02,1,13,5,150000,,,150000,2,1170
775523041,771,77552,77,182,1,2,111,11,1102,02,02,01,2,1110,3,04,1,13,1,300000,,,300000,2,1170
775523041,771,77552,77,182,1,2,111,11,1102,02,02,01,2,1110,3,04,1,13,5,300000,,,300000,2,1170
775523051,771,77552,77,182,1,2,111,11,1102,02,02,01,2,1110,3,05,1,13,1,45000,,,45000,2,1170
775523051,771,77552,77,182,1,2,111,11,1102,02,02,01,2,1110,3,05,1,13,5,45000,,,45000,2,1170
777351021,771,77735,77,182,1,2,121,12,1201,01,01,01,1,ARN,1,02,1,13,4,500,0,0,500,2,3575
777351021,771,77735,77,182,1,2,121,12,1201,01,01,01,1,ARN,1,02,1,13,5,500,0,0,500,2,3575
777533011,771,77753,77,182,1,2,121,12,1210,10,10,01,1,ARN,3,01,1,13,1,50000,0,0,50000,2,1750
777533011,771,77753,77,182,1,2,121,12,1210,10,10,01,1,ARN,3,01,1,13,5,50000,0,0,50000,2,1750
777536051,771,77753,77,182,1,2,121,12,1210,10,10,01,1,ARN,6,05,1,13,1,106235,0,0,106235,2,20650
777536051,771,77753,77,182,1,2,121,12,1210,10,10,01,1,ARN,6,05,1,13,5,106235,0,0,106235,2,20650
777526011,771,77752,77,182,1,2,121,12,1214,14,14,01,1,ARN,6,01,1,13,1,56000,16000,,40000,2,2030
777526011,771,77752,77,182,1,2,121,12,1214,14,14,01,1,ARN,6,01,1,13,5,56000,16000,0,40000,2,2030
777701021,771,77770,77,182,1,2,121,12,1210,10,10,01,2,ARN,1,02,1,13,1,300000,0,0,300000,2,1750
777701021,771,77770,77,182,1,2,121,12,1210,10,10,01,2,ARN,1,02,1,13,5,300000,0,0,300000,2,1750
777703011,771,77770,77,182,1,2,121,12,1210,10,10,01,2,ARN,3,01,1,13,1,100000,0,0,100000,2,3500
777703011,771,77770,77,182,1,2,121,12,1210,10,10,01,2,ARN,3,01,1,13,5,100000,0,0,100000,2,3500
779523011,771,77952,77,182,1,2,131,13,1310,10,10,02,1,1310,3,01,1,13,1,50000,9000,,41000,2,91450
779523011,771,77952,77,182,1,2,131,13,1310,10,10,02,1,1310,3,01,1,13,5,50000,9000,,41000,2,91450
779951011,771,77995,77,182,1,2,131,13,1310,10,10,01,2,1310,1,01,1,13,1,350000,,65000,415000,2,5800
779951011,771,77995,77,182,1,2,131,13,1310,10,10,01,2,1310,1,01,1,13,5,350000,,65000,415000,2,5800
770771011,771,77077,77,182,1,2,151,15,1506,06,06,01,1,MIZ,1,01,1,13,1,7000,,,7000,2,51250
770771011,771,77077,77,182,1,2,151,15,1506,06,06,01,1,MIZ,1,01,1,13,5,7000,,,7000,2,51250
770713021,771,77071,77,182,1,2,151,15,1507,07,07,01,1,MIZ,3,02,1,13,4,23300,,,23300,2,23650
770713021,771,77071,77,182,1,2,151,15,1507,07,07,01,1,MIZ,3,02,1,13,5,23300,,,23300,2,23650
795521011,771,79552,77,182,1,2,182,18,1823,23,23,03,1,1810,1,01,1,13,1,210000,,,210000,2,32000
795521011,771,79552,77,182,1,2,182,18,1823,23,23,03,1,1810,1,01,1,13,5,210000,,,210000,2,32000
795521021,771,79552,77,182,1,2,182,18,1823,23,23,03,1,1810,1,02,1,13,1,108000,,,108000,2,32000
795521021,771,79552,77,182,1,2,182,18,1823,23,23,03,1,1810,1,02,1,13,5,108000,,,108000,2,32000
795523011,771,79552,77,182,1,2,182,18,1823,23,23,03,1,1810,3,01,1,13,1,630000,,,630000,2,104000
795523011,771,79552,77,182,1,2,182,18,1823,23,23,03,1,1810,3,01,1,13,5,630000,,,630000,2,104000
795731021,771,79573,77,182,1,2,182,18,1823,23,23,08,1,1810,1,02,1,13,1,500000,175000,0,325000,2,52488
795731021,771,79573,77,182,1,2,182,18,1823,23,23,08,1,1810,1,02,1,13,5,500000,175000,0,325000,2,52488
795731041,771,79573,77,182,1,2,182,18,1823,23,23,08,1,1810,1,04,1,13,1,1400000,90000,0,1310000,2,52488
795731041,771,79573,77,182,1,2,182,18,1823,23,23,08,1,1810,1,04,1,13,5,1400000,90000,0,1310000,2,52488
795731051,771,79573,77,182,1,2,182,18,1823,23,23,08,1,1810,1,05,1,13,1,300000,70000,0,230000,2,52488
795731051,771,79573,77,182,1,2,182,18,1823,23,23,08,1,1810,1,05,1,13,5,300000,70000,0,230000,2,52488
795731061,771,79573,77,182,1,2,182,18,1823,23,23,08,1,1810,1,06,1,13,1,600000,270000,0,330000,2,52488
795731061,771,79573,77,182,1,2,182,18,1823,23,23,08,1,1810,1,06,1,13,5,600000,270000,0,330000,2,52488
795761011,771,79576,77,182,1,2,184,18,1807,07,07,01,1,1822,1,01,1,13,1,100000,12000,0,88000,2,8300
795761011,771,79576,77,182,1,2,184,18,1807,07,07,01,1,1822,1,01,1,13,5,100000,12000,0,88000,2,8300
795766021,771,79576,77,182,1,2,184,18,1807,07,07,01,1,1822,6,02,1,13,1,1785430,35000,0,1750430,2,211650
795766021,771,79576,77,182,1,2,184,18,1807,07,07,01,1,1822,6,02,1,13,5,1785430,35000,0,1750430,2,211650
799391021,771,79939,77,182,1,2,194,19,1909,09,09,04,1,1910,1,02,1,13,1,10000,,,10000,2,10400
799391021,771,79939,77,182,1,2,194,19,1909,09,09,04,1,1910,1,02,1,13,5,10000,,,10000,2,10400
799321021,771,79932,77,182,1,2,194,19,1909,09,09,02,1,1910,1,02,1,13,4,2100,2100,0,0,2,68175
799321021,771,79932,77,182,1,2,194,19,1909,09,09,02,1,1910,1,02,1,13,5,2100,2100,0,0,2,68175
799322011,771,79932,77,182,1,2,194,19,1909,09,09,02,1,1910,2,01,1,13,2,10000,0,0,10000,2,22725
799322011,771,79932,77,182,1,2,194,19,1909,09,09,02,1,1910,2,01,1,13,5,10000,0,0,10000,2,22725
799322021,771,79932,77,182,1,2,194,19,1909,09,09,02,1,1910,2,02,1,13,4,1200,600,0,600,2,22725
799322021,771,79932,77,182,1,2,194,19,1909,09,09,02,1,1910,2,02,1,13,5,1200,600,0,600,2,22725
799326011,771,79932,77,182,1,2,194,19,1909,09,09,02,1,1910,6,01,1,13,4,300,300,0,0,2,757500
799326011,771,79932,77,182,1,2,194,19,1909,09,09,02,1,1910,6,01,1,13,5,300,300,0,0,2,757500
799706011,771,79970,77,182,1,2,195,19,1914,14,14,02,1,1911,6,01,1,13,1,1,,,1,2,187200
799706011,771,79970,77,182,1,2,195,19,1914,14,14,02,1,1911,6,01,1,13,5,1,,,1,2,187200
799903011,771,79990,77,182,1,2,194,19,1923,23,23,07,1,1910,3,01,1,13,1,600000,0,0,600000,2,541875
799903011,771,79990,77,182,1,2,194,19,1923,23,23,07,1,1910,3,01,1,13,5,600000,0,0,600000,2,541875
799071021,771,79907,77,182,1,2,193,19,1911,11,11,15,1,1920,1,02,1,13,1,21000,20000,0,1000,2,37683
799071021,771,79907,77,182,1,2,193,19,1911,11,11,15,1,1920,1,02,1,13,5,21000,20000,0,1000,2,37683
799071031,771,79907,77,182,1,2,193,19,1911,11,11,15,1,1920,1,03,1,13,2,2000,0,0,2000,2,37683
799071031,771,79907,77,182,1,2,193,19,1911,11,11,15,1,1920,1,03,1,13,5,2000,0,0,2000,2,37683
799001041,771,79900,77,182,1,2,193,19,1911,11,11,02,1,1920,1,04,1,13,1,250000,0,0,250000,2,29250
799001041,771,79900,77,182,1,2,193,19,1911,11,11,02,1,1920,1,04,1,13,5,250000,0,0,250000,2,29250
799411011,771,79941,77,182,1,2,194,19,1915,15,24,02,1,1921,1,01,1,13,1,50000,0,0,50000,2,32625
799411011,771,79941,77,182,1,2,194,19,1915,15,24,02,1,1921,1,01,1,13,2,150000,0,0,150000,2,32625
799411011,771,79941,77,182,1,2,194,19,1915,15,24,02,1,1921,1,01,1,13,3,1250000,0,0,1250000,2,32625
799411011,771,79941,77,182,1,2,194,19,1915,15,24,02,1,1921,1,01,1,13,5,1450000,0,0,1450000,2,32625
799411031,771,79941,77,182,1,2,194,19,1915,15,24,02,1,1921,1,03,1,13,1,35000,3000,0,32000,2,32625
799411031,771,79941,77,182,1,2,194,19,1915,15,24,02,1,1921,1,03,1,13,5,35000,3000,0,32000,2,32625
792303041,771,79230,77,182,1,2,193,19,1916,16,25,23,1,1920,3,04,1,13,1,500000,350000,0,150000,2,29880
792303041,771,79230,77,182,1,2,193,19,1916,16,25,23,1,1920,3,04,1,13,5,500000,350000,0,150000,2,29880
792361021,771,79236,77,182,1,2,193,19,1916,16,25,18,1,1920,1,02,1,13,1,63000,9450,0,53550,2,96375
792361021,771,79236,77,182,1,2,193,19,1916,16,25,18,1,1920,1,02,1,13,5,63000,9450,0,53550,2,96375
792341041,771,79234,77,182,1,2,193,19,1916,16,25,08,1,1920,1,04,1,13,1,500000,,,500000,2,40200
792341041,771,79234,77,182,1,2,193,19,1916,16,25,08,1,1920,1,04,1,13,2,50000,10000,,40000,2,40200
792341041,771,79234,77,182,1,2,193,19,1916,16,25,08,1,1920,1,04,1,13,5,550000,10000,,540000,2,40200
792533031,771,79253,77,182,1,2,193,19,1916,16,25,01,1,1920,3,03,1,13,1,75000,,,75000,2,172200
792533031,771,79253,77,182,1,2,193,19,1916,16,25,01,1,1920,3,03,1,13,2,250000,,,250000,2,172200
792533031,771,79253,77,182,1,2,193,19,1916,16,25,01,1,1920,3,03,1,13,5,325000,,,325000,2,172200
792046021,771,79204,77,182,1,2,194,19,1912,12,12,05,2,1912,6,02,1,13,2,60000,,,60000,2,140400
792046021,771,79204,77,182,1,2,194,19,1912,12,12,05,2,1912,6,02,1,13,5,60000,,,60000,2,140400
792691021,771,79269,77,182,1,2,195,19,1913,13,13,02,2,1911,1,02,1,13,1,1,1,1,1,2,94775
792691021,771,79269,77,182,1,2,195,19,1913,13,13,02,2,1911,1,02,1,13,2,1,1,1,1,2,94775
792691021,771,79269,77,182,1,2,195,19,1913,13,13,02,2,1911,1,02,1,13,5,2,2,2,2,2,94775
792601011,771,79260,77,182,1,2,195,19,1914,14,14,02,2,1911,1,01,1,13,1,1,,,1,2,21600
792601011,771,79260,77,182,1,2,195,19,1914,14,14,02,2,1911,1,01,1,13,2,1,,,1,2,21600
792601011,771,79260,77,182,1,2,195,19,1914,14,14,02,2,1911,1,01,1,13,5,2,,,2,2,21600
792463031,771,79246,77,182,1,2,194,19,1923,23,23,09,2,1910,3,03,1,13,1,12000,12000,,,2,45360
792463031,771,79246,77,182,1,2,194,19,1923,23,23,09,2,1910,3,03,1,13,5,12000,12000,,,2,45360
792851011,771,79285,77,182,1,2,194,19,1923,23,23,05,2,1910,1,01,1,13,1,200000,,,200000,2,16600
792851011,771,79285,77,182,1,2,194,19,1923,23,23,05,2,1910,1,01,1,13,5,200000,,,200000,2,16600
792891021,771,79289,77,182,1,2,194,19,1923,23,23,03,2,1910,1,02,1,13,1,11000,10000,,1000,2,43763
792891021,771,79289,77,182,1,2,194,19,1923,23,23,03,2,1910,1,02,1,13,5,11000,10000,,1000,2,43763
792891031,771,79289,77,182,1,2,194,19,1923,23,23,03,2,1910,1,03,1,13,1,138700,40000,,98700,2,43763
792891031,771,79289,77,182,1,2,194,19,1923,23,23,03,2,1910,1,03,1,13,5,138700,40000,,98700,2,43763
792891041,771,79289,77,182,1,2,194,19,1923,23,23,03,2,1910,1,04,1,13,1,650603,170000,,480603,2,43763
792891041,771,79289,77,182,1,2,194,19,1923,23,23,03,2,1910,1,04,1,13,5,650603,170000,,480603,2,43763
791391031,771,79139,77,182,1,2,193,19,1911,11,11,14,2,1920,1,03,1,13,1,264000,132000,,132000,2,21000
791391031,771,79139,77,182,1,2,193,19,1911,11,11,14,2,1920,1,03,1,13,2,350000,,,350000,2,21000
791391031,771,79139,77,182,1,2,193,19,1911,11,11,14,2,1920,1,03,1,13,5,614000,132000,,482000,2,21000
791571021,771,79157,77,182,1,2,193,19,1911,11,11,25,2,1920,1,02,1,13,1,10000,,,10000,2,45050
791571021,771,79157,77,182,1,2,193,19,1911,11,11,25,2,1920,1,02,1,13,5,10000,,,10000,2,45050
791581021,771,79158,77,182,1,2,193,19,1911,11,11,28,2,1920,1,02,1,13,1,270000,84000,,186000,2,54275
791581021,771,79158,77,182,1,2,193,19,1911,11,11,28,2,1920,1,02,1,13,5,270000,84000,,186000,2,54275
791584011,771,79158,77,182,1,2,193,19,1911,11,11,28,2,1920,4,01,1,13,3,200000,,,200000,2,141950
791584011,771,79158,77,182,1,2,193,19,1911,11,11,28,2,1920,4,01,1,13,5,200000,,,200000,2,141950
791701041,771,79170,77,182,1,2,194,19,1915,15,15,06,2,1921,1,04,1,13,1,100000,10000,15000,105000,2,25550
791701041,771,79170,77,182,1,2,194,19,1915,15,15,06,2,1921,1,04,1,13,5,100000,10000,15000,105000,2,25550
791203011,771,79120,77,182,1,2,193,19,1916,16,25,16,2,1920,3,01,1,13,1,70000,,,70000,2,16567
791203011,771,79120,77,182,1,2,193,19,1916,16,25,16,2,1920,3,01,1,13,5,70000,,,70000,2,16567
791191031,771,79119,77,182,1,2,193,19,1916,16,25,08,2,1920,1,03,1,13,1,50000,,,50000,2,67000
791191031,771,79119,77,182,1,2,193,19,1916,16,25,08,2,1920,1,03,1,13,5,50000,,,50000,2,67000
791111011,771,79111,77,182,1,2,193,19,1916,16,25,15,2,1920,1,01,1,13,1,96000,20000,,76000,2,199800
791111011,771,79111,77,182,1,2,193,19,1916,16,25,15,2,1920,1,01,1,13,5,96000,20000,,76000,2,199800
791101011,771,79110,77,182,1,2,193,19,1916,16,25,14,2,1920,1,01,1,13,4,25000,,,25000,2,77000
791101011,771,79110,77,182,1,2,193,19,1916,16,25,14,2,1920,1,01,1,13,5,25000,,,25000,2,77000
791106021,771,79110,77,182,1,2,193,19,1916,16,25,14,2,1920,6,02,1,13,1,100000,,,100000,2,120120
791106021,771,79110,77,182,1,2,193,19,1916,16,25,14,2,1920,6,02,1,13,2,50000,,,50000,2,120120
791106021,771,79110,77,182,1,2,193,19,1916,16,25,14,2,1920,6,02,1,13,4,200,,,200,2,120120
791106021,771,79110,77,182,1,2,193,19,1916,16,25,14,2,1920,6,02,1,13,5,150200,,,150200,2,120120
791106031,771,79110,77,182,1,2,193,19,1916,16,25,14,2,1920,6,03,1,13,1,1152000,132000,,1020000,2,120120
791106031,771,79110,77,182,1,2,193,19,1916,16,25,14,2,1920,6,03,1,13,2,520000,,,520000,2,120120
791106031,771,79110,77,182,1,2,193,19,1916,16,25,14,2,1920,6,03,1,13,4,400,,,400,2,120120
791106031,771,79110,77,182,1,2,193,19,1916,16,25,14,2,1920,6,03,1,13,5,1672400,132000,,1540400,2,120120
791033011,771,79103,77,182,1,2,193,19,1916,16,25,03,2,1920,3,01,1,13,4,2500,,,2500,2,1100000
791033011,771,79103,77,182,1,2,193,19,1916,16,25,03,2,1920,3,01,1,13,5,2500,,,2500,2,1100000
791411011,771,79141,77,182,1,2,192,19,1905,05,05,01,2,1930,1,01,1,13,1,1078,11092,50000,39986,2,154938
791411011,771,79141,77,182,1,2,192,19,1905,05,05,01,2,1930,1,01,1,13,5,1078,11092,50000,39986,2,154938
796321021,771,79632,77,182,1,2,202,20,2004,04,04,01,1,2015,1,02,1,13,1,10000,0,0,10000,2,51250
