HHID,SchID,FSU_Slno,Round,Schedule,Sample,Sector,NSS_Region,State,State_District,District,Stratum,SubStratumNo,SubRound,FODSubRegion,SSS,hh_no,visitNo,Level,b11cq1,b11cq3,NSC,MLT
702651012,771,70265,77,182,1,2,322,32,3214,14,14,08,1,3220,1,01,2,18,7,16847,2,134167
702651032,771,70265,77,182,1,2,322,32,3214,14,14,08,1,3220,1,03,2,18,3,20000,2,134167
702651032,771,70265,77,182,1,2,322,32,3214,14,14,08,1,3220,1,03,2,18,4,7400,2,134167
702651032,771,70265,77,182,1,2,322,32,3214,14,14,08,1,3220,1,03,2,18,7,27400,2,134167
702651042,771,70265,77,182,1,2,322,32,3214,14,14,08,1,3220,1,04,2,18,4,36468,2,134167
702651042,771,70265,77,182,1,2,322,32,3214,14,14,08,1,3220,1,04,2,18,7,36468,2,134167
702654012,771,70265,77,182,1,2,322,32,3214,14,14,08,1,3220,4,01,2,18,4,1708,2,48125
702654012,771,70265,77,182,1,2,322,32,3214,14,14,08,1,3220,4,01,2,18,7,1708,2,48125
702654032,771,70265,77,182,1,2,322,32,3214,14,14,08,1,3220,4,03,2,18,1,3751,2,48125
702654032,771,70265,77,182,1,2,322,32,3214,14,14,08,1,3220,4,03,2,18,7,3751,2,48125
702654042,771,70265,77,182,1,2,322,32,3214,14,14,08,1,3220,4,04,2,18,4,1400,2,48125
702654042,771,70265,77,182,1,2,322,32,3214,14,14,08,1,3220,4,04,2,18,7,1400,2,48125
702656022,771,70265,77,182,1,2,322,32,3214,14,14,08,1,3220,6,02,2,18,1,2600,2,323750
702656022,771,70265,77,182,1,2,322,32,3214,14,14,08,1,3220,6,02,2,18,4,10600,2,323750
702656022,771,70265,77,182,1,2,322,32,3214,14,14,08,1,3220,6,02,2,18,7,13200,2,323750
702671012,771,70267,77,182,1,2,322,32,3214,14,14,07,1,3220,1,01,2,18,1,7032,2,720000
702671012,771,70267,77,182,1,2,322,32,3214,14,14,07,1,3220,1,01,2,18,2,530,2,720000
702671012,771,70267,77,182,1,2,322,32,3214,14,14,07,1,3220,1,01,2,18,4,15000,2,720000
702671012,771,70267,77,182,1,2,322,32,3214,14,14,07,1,3220,1,01,2,18,7,22562,2,720000
702672012,771,70267,77,182,1,2,322,32,3214,14,14,07,1,3220,2,01,2,18,3,25550,2,370000
702672012,771,70267,77,182,1,2,322,32,3214,14,14,07,1,3220,2,01,2,18,7,25550,2,370000
702672022,771,70267,77,182,1,2,322,32,3214,14,14,07,1,3220,2,02,2,18,2,530,2,370000
702672022,771,70267,77,182,1,2,322,32,3214,14,14,07,1,3220,2,02,2,18,4,34470,2,370000
702672022,771,70267,77,182,1,2,322,32,3214,14,14,07,1,3220,2,02,2,18,7,35000,2,370000
702673012,771,70267,77,182,1,2,322,32,3214,14,14,07,1,3220,3,01,2,18,2,530,2,950000
702673012,771,70267,77,182,1,2,322,32,3214,14,14,07,1,3220,3,01,2,18,4,17470,2,950000
702673012,771,70267,77,182,1,2,322,32,3214,14,14,07,1,3220,3,01,2,18,7,18000,2,950000
702673022,771,70267,77,182,1,2,322,32,3214,14,14,07,1,3220,3,02,2,18,2,530,2,950000
702673022,771,70267,77,182,1,2,322,32,3214,14,14,07,1,3220,3,02,2,18,4,15470,2,950000
702673022,771,70267,77,182,1,2,322,32,3214,14,14,07,1,3220,3,02,2,18,7,16000,2,950000
702674012,771,70267,77,182,1,2,322,32,3214,14,14,07,1,3220,4,01,2,18,2,530,2,110000
702674012,771,70267,77,182,1,2,322,32,3214,14,14,07,1,3220,4,01,2,18,4,1370,2,110000
702674012,771,70267,77,182,1,2,322,32,3214,14,14,07,1,3220,4,01,2,18,7,1900,2,110000
702674022,771,70267,77,182,1,2,322,32,3214,14,14,07,1,3220,4,02,2,18,2,530,2,110000
702674022,771,70267,77,182,1,2,322,32,3214,14,14,07,1,3220,4,02,2,18,4,3600,2,110000
702674022,771,70267,77,182,1,2,322,32,3214,14,14,07,1,3220,4,02,2,18,7,4130,2,110000
702675012,771,70267,77,182,1,2,322,32,3214,14,14,07,1,3220,5,01,2,18,2,530,2,80000
702675012,771,70267,77,182,1,2,322,32,3214,14,14,07,1,3220,5,01,2,18,4,8000,2,80000
702675012,771,70267,77,182,1,2,322,32,3214,14,14,07,1,3220,5,01,2,18,7,8530,2,80000
702675022,771,70267,77,182,1,2,322,32,3214,14,14,07,1,3220,5,02,2,18,2,530,2,80000
702675022,771,70267,77,182,1,2,322,32,3214,14,14,07,1,3220,5,02,2,18,4,1240,2,80000
702675022,771,70267,77,182,1,2,322,32,3214,14,14,07,1,3220,5,02,2,18,7,1770,2,80000
702676012,771,70267,77,182,1,2,322,32,3214,14,14,07,1,3220,6,01,2,18,2,530,2,740000
702676012,771,70267,77,182,1,2,322,32,3214,14,14,07,1,3220,6,01,2,18,4,940,2,740000
702676012,771,70267,77,182,1,2,322,32,3214,14,14,07,1,3220,6,01,2,18,7,1470,2,740000
702676022,771,70267,77,182,1,2,322,32,3214,14,14,07,1,3220,6,02,2,18,1,32400,2,740000
702676022,771,70267,77,182,1,2,322,32,3214,14,14,07,1,3220,6,02,2,18,2,530,2,740000
702676022,771,70267,77,182,1,2,322,32,3214,14,14,07,1,3220,6,02,2,18,4,55000,2,740000
702676022,771,70267,77,182,1,2,322,32,3214,14,14,07,1,3220,6,02,2,18,7,87930,2,740000
702691012,771,70269,77,182,1,2,322,32,3214,14,14,05,1,3220,1,01,2,18,4,3800,2,62563
702691012,771,70269,77,182,1,2,322,32,3214,14,14,05,1,3220,1,01,2,18,7,3800,2,62563
702691022,771,70269,77,182,1,2,322,32,3214,14,14,05,1,3220,1,02,2,18,1,10232,2,62563
702691022,771,70269,77,182,1,2,322,32,3214,14,14,05,1,3220,1,02,2,18,4,9600,2,62563
702691022,771,70269,77,182,1,2,322,32,3214,14,14,05,1,3220,1,02,2,18,7,19832,2,62563
702691032,771,70269,77,182,1,2,322,32,3214,14,14,05,1,3220,1,03,2,18,3,12000,2,62563
702691032,771,70269,77,182,1,2,322,32,3214,14,14,05,1,3220,1,03,2,18,4,9100,2,62563
702691032,771,70269,77,182,1,2,322,32,3214,14,14,05,1,3220,1,03,2,18,7,21100,2,62563
702691042,771,70269,77,182,1,2,322,32,3214,14,14,05,1,3220,1,04,2,18,1,13600,2,62563
702691042,771,70269,77,182,1,2,322,32,3214,14,14,05,1,3220,1,04,2,18,3,11000,2,62563
702691042,771,70269,77,182,1,2,322,32,3214,14,14,05,1,3220,1,04,2,18,4,8500,2,62563
702691042,771,70269,77,182,1,2,322,32,3214,14,14,05,1,3220,1,04,2,18,7,33100,2,62563
702693012,771,70269,77,182,1,2,322,32,3214,14,14,05,1,3220,3,01,2,18,1,6000,2,154000
702693012,771,70269,77,182,1,2,322,32,3214,14,14,05,1,3220,3,01,2,18,4,3000,2,154000
702693012,771,70269,77,182,1,2,322,32,3214,14,14,05,1,3220,3,01,2,18,7,9000,2,154000
702693022,771,70269,77,182,1,2,322,32,3214,14,14,05,1,3220,3,02,2,18,1,12790,2,154000
702693022,771,70269,77,182,1,2,322,32,3214,14,14,05,1,3220,3,02,2,18,4,26000,2,154000
702693022,771,70269,77,182,1,2,322,32,3214,14,14,05,1,3220,3,02,2,18,7,38790,2,154000
702694012,771,70269,77,182,1,2,322,32,3214,14,14,05,1,3220,4,01,2,18,4,920,2,86625
702694012,771,70269,77,182,1,2,322,32,3214,14,14,05,1,3220,4,01,2,18,7,920,2,86625
702694022,771,70269,77,182,1,2,322,32,3214,14,14,05,1,3220,4,02,2,18,1,8000,2,86625
702694022,771,70269,77,182,1,2,322,32,3214,14,14,05,1,3220,4,02,2,18,4,12850,2,86625
702694022,771,70269,77,182,1,2,322,32,3214,14,14,05,1,3220,4,02,2,18,7,20850,2,86625
702694032,771,70269,77,182,1,2,322,32,3214,14,14,05,1,3220,4,03,2,18,1,15032,2,86625
702694032,771,70269,77,182,1,2,322,32,3214,14,14,05,1,3220,4,03,2,18,4,33400,2,86625
702694032,771,70269,77,182,1,2,322,32,3214,14,14,05,1,3220,4,03,2,18,7,48432,2,86625
702694042,771,70269,77,182,1,2,322,32,3214,14,14,05,1,3220,4,04,2,18,3,11000,2,86625
702694042,771,70269,77,182,1,2,322,32,3214,14,14,05,1,3220,4,04,2,18,4,1380,2,86625
702694042,771,70269,77,182,1,2,322,32,3214,14,14,05,1,3220,4,04,2,18,7,12380,2,86625
702696012,771,70269,77,182,1,2,322,32,3214,14,14,05,1,3220,6,01,2,18,1,19600,2,818125
702696012,771,70269,77,182,1,2,322,32,3214,14,14,05,1,3220,6,01,2,18,4,7000,2,818125
702696012,771,70269,77,182,1,2,322,32,3214,14,14,05,1,3220,6,01,2,18,7,26600,2,818125
702696022,771,70269,77,182,1,2,322,32,3214,14,14,05,1,3220,6,02,2,18,1,7600,2,818125
702696022,771,70269,77,182,1,2,322,32,3214,14,14,05,1,3220,6,02,2,18,4,3200,2,818125
702696022,771,70269,77,182,1,2,322,32,3214,14,14,05,1,3220,6,02,2,18,7,10800,2,818125
702622012,771,70262,77,182,1,2,322,32,3214,14,14,01,1,3220,2,01,2,18,2,530,2,166600
702622012,771,70262,77,182,1,2,322,32,3214,14,14,01,1,3220,2,01,2,18,4,15270,2,166600
702622012,771,70262,77,182,1,2,322,32,3214,14,14,01,1,3220,2,01,2,18,7,15800,2,166600
702622022,771,70262,77,182,1,2,322,32,3214,14,14,01,1,3220,2,02,2,18,2,530,2,166600
702622022,771,70262,77,182,1,2,322,32,3214,14,14,01,1,3220,2,02,2,18,4,970,2,166600
702622022,771,70262,77,182,1,2,322,32,3214,14,14,01,1,3220,2,02,2,18,7,1500,2,166600
702624012,771,70262,77,182,1,2,322,32,3214,14,14,01,1,3220,4,01,2,18,2,530,2,583100
702624012,771,70262,77,182,1,2,322,32,3214,14,14,01,1,3220,4,01,2,18,4,3470,2,583100
702624012,771,70262,77,182,1,2,322,32,3214,14,14,01,1,3220,4,01,2,18,7,4000,2,583100
702625012,771,70262,77,182,1,2,322,32,3214,14,14,01,1,3220,5,01,2,18,1,3000,2,520625
702625012,771,70262,77,182,1,2,322,32,3214,14,14,01,1,3220,5,01,2,18,2,530,2,520625
702625012,771,70262,77,182,1,2,322,32,3214,14,14,01,1,3220,5,01,2,18,4,670,2,520625
702625012,771,70262,77,182,1,2,322,32,3214,14,14,01,1,3220,5,01,2,18,7,4200,2,520625
702625022,771,70262,77,182,1,2,322,32,3214,14,14,01,1,3220,5,02,2,18,2,530,2,520625
702625022,771,70262,77,182,1,2,322,32,3214,14,14,01,1,3220,5,02,2,18,4,970,2,520625
702625022,771,70262,77,182,1,2,322,32,3214,14,14,01,1,3220,5,02,2,18,7,1500,2,520625
702626022,771,70262,77,182,1,2,322,32,3214,14,14,01,1,3220,6,02,2,18,1,4000,2,1416100
702626022,771,70262,77,182,1,2,322,32,3214,14,14,01,1,3220,6,02,2,18,2,530,2,1416100
702626022,771,70262,77,182,1,2,322,32,3214,14,14,01,1,3220,6,02,2,18,4,13470,2,1416100
702626022,771,70262,77,182,1,2,322,32,3214,14,14,01,1,3220,6,02,2,18,7,18000,2,1416100
702611022,771,70261,77,182,1,2,322,32,3214,14,14,06,1,3220,1,02,2,18,4,15700,2,21800
702611022,771,70261,77,182,1,2,322,32,3214,14,14,06,1,3220,1,02,2,18,7,15700,2,21800
702611032,771,70261,77,182,1,2,322,32,3214,14,14,06,1,3220,1,03,2,18,1,9200,2,21800
702611032,771,70261,77,182,1,2,322,32,3214,14,14,06,1,3220,1,03,2,18,3,12000,2,21800
702611032,771,70261,77,182,1,2,322,32,3214,14,14,06,1,3220,1,03,2,18,4,15000,2,21800
702611032,771,70261,77,182,1,2,322,32,3214,14,14,06,1,3220,1,03,2,18,7,36200,2,21800
702611042,771,70261,77,182,1,2,322,32,3214,14,14,06,1,3220,1,04,2,18,1,15360,2,21800
702611042,771,70261,77,182,1,2,322,32,3214,14,14,06,1,3220,1,04,2,18,3,27000,2,21800
702611042,771,70261,77,182,1,2,322,32,3214,14,14,06,1,3220,1,04,2,18,4,7188,2,21800
702611042,771,70261,77,182,1,2,322,32,3214,14,14,06,1,3220,1,04,2,18,7,49548,2,21800
702613012,771,70261,77,182,1,2,322,32,3214,14,14,06,1,3220,3,01,2,18,1,8400,2,24525
702613012,771,70261,77,182,1,2,322,32,3214,14,14,06,1,3220,3,01,2,18,3,15000,2,24525
702613012,771,70261,77,182,1,2,322,32,3214,14,14,06,1,3220,3,01,2,18,4,11300,2,24525
702613012,771,70261,77,182,1,2,322,32,3214,14,14,06,1,3220,3,01,2,18,7,34700,2,24525
702613022,771,70261,77,182,1,2,322,32,3214,14,14,06,1,3220,3,02,2,18,1,6900,2,24525
702613022,771,70261,77,182,1,2,322,32,3214,14,14,06,1,3220,3,02,2,18,3,15000,2,24525
702613022,771,70261,77,182,1,2,322,32,3214,14,14,06,1,3220,3,02,2,18,4,20200,2,24525
702613022,771,70261,77,182,1,2,322,32,3214,14,14,06,1,3220,3,02,2,18,7,42100,2,24525
702614012,771,70261,77,182,1,2,322,32,3214,14,14,06,1,3220,4,01,2,18,1,2400,2,294300
702614012,771,70261,77,182,1,2,322,32,3214,14,14,06,1,3220,4,01,2,18,3,16000,2,294300
702614012,771,70261,77,182,1,2,322,32,3214,14,14,06,1,3220,4,01,2,18,4,18600,2,294300
702614012,771,70261,77,182,1,2,322,32,3214,14,14,06,1,3220,4,01,2,18,7,37000,2,294300
702614022,771,70261,77,182,1,2,322,32,3214,14,14,06,1,3220,4,02,2,18,1,11440,2,294300
702614022,771,70261,77,182,1,2,322,32,3214,14,14,06,1,3220,4,02,2,18,3,10000,2,294300
702614022,771,70261,77,182,1,2,322,32,3214,14,14,06,1,3220,4,02,2,18,4,11500,2,294300
702614022,771,70261,77,182,1,2,322,32,3214,14,14,06,1,3220,4,02,2,18,7,32940,2,294300
702615012,771,70261,77,182,1,2,322,32,3214,14,14,06,1,3220,5,01,2,18,4,1200,2,122625
702615012,771,70261,77,182,1,2,322,32,3214,14,14,06,1,3220,5,01,2,18,7,1200,2,122625
702616012,771,70261,77,182,1,2,322,32,3214,14,14,06,1,3220,6,01,2,18,3,10000,2,972825
702616012,771,70261,77,182,1,2,322,32,3214,14,14,06,1,3220,6,01,2,18,4,4800,2,972825
702616012,771,70261,77,182,1,2,322,32,3214,14,14,06,1,3220,6,01,2,18,7,14800,2,972825
702616022,771,70261,77,182,1,2,322,32,3214,14,14,06,1,3220,6,02,2,18,3,12000,2,972825
702616022,771,70261,77,182,1,2,322,32,3214,14,14,06,1,3220,6,02,2,18,4,1400,2,972825
702616022,771,70261,77,182,1,2,322,32,3214,14,14,06,1,3220,6,02,2,18,7,13400,2,972825
702601022,771,70260,77,182,1,2,322,32,3214,14,14,04,1,3220,1,02,2,18,2,520,2,357600
702601022,771,70260,77,182,1,2,322,32,3214,14,14,04,1,3220,1,02,2,18,4,8000,2,357600
702601022,771,70260,77,182,1,2,322,32,3214,14,14,04,1,3220,1,02,2,18,7,8520,2,357600
702602012,771,70260,77,182,1,2,322,32,3214,14,14,04,1,3220,2,01,2,18,1,10800,2,22350
702602012,771,70260,77,182,1,2,322,32,3214,14,14,04,1,3220,2,01,2,18,2,520,2,22350
702602012,771,70260,77,182,1,2,322,32,3214,14,14,04,1,3220,2,01,2,18,3,4000,2,22350
702602012,771,70260,77,182,1,2,322,32,3214,14,14,04,1,3220,2,01,2,18,4,642,2,22350
702602012,771,70260,77,182,1,2,322,32,3214,14,14,04,1,3220,2,01,2,18,7,15962,2,22350
702603012,771,70260,77,182,1,2,322,32,3214,14,14,04,1,3220,3,01,2,18,2,520,2,89400
702603012,771,70260,77,182,1,2,322,32,3214,14,14,04,1,3220,3,01,2,18,4,680,2,89400
702603012,771,70260,77,182,1,2,322,32,3214,14,14,04,1,3220,3,01,2,18,7,1200,2,89400
702603022,771,70260,77,182,1,2,322,32,3214,14,14,04,1,3220,3,02,2,18,1,30000,2,89400
702603022,771,70260,77,182,1,2,322,32,3214,14,14,04,1,3220,3,02,2,18,7,30000,2,89400
702661012,771,70266,77,182,1,2,321,32,3201,01,01,02,2,3211,1,01,2,18,1,18776,2,144000
702661012,771,70266,77,182,1,2,321,32,3201,01,01,02,2,3211,1,01,2,18,4,10296,2,144000
702661012,771,70266,77,182,1,2,321,32,3201,01,01,02,2,3211,1,01,2,18,7,29072,2,144000
702664012,771,70266,77,182,1,2,321,32,3201,01,01,02,2,3211,4,01,2,18,1,12000,2,928000
702664012,771,70266,77,182,1,2,321,32,3201,01,01,02,2,3211,4,01,2,18,7,12000,2,928000
702666012,771,70266,77,182,1,2,321,32,3201,01,01,02,2,3211,6,01,2,18,4,1800,2,480000
702666012,771,70266,77,182,1,2,321,32,3201,01,01,02,2,3211,6,01,2,18,7,1800,2,480000
702641022,771,70264,77,182,1,2,321,32,3201,01,01,01,2,3211,1,02,2,18,4,1800,2,26500
702641022,771,70264,77,182,1,2,321,32,3201,01,01,01,2,3211,1,02,2,18,7,1800,2,26500
702642012,771,70264,77,182,1,2,321,32,3201,01,01,01,2,3211,2,01,2,18,4,12500,2,26500
702642012,771,70264,77,182,1,2,321,32,3201,01,01,01,2,3211,2,01,2,18,7,12500,2,26500
702643012,771,70264,77,182,1,2,321,32,3201,01,01,01,2,3211,3,01,2,18,1,14000,2,123667
702643012,771,70264,77,182,1,2,321,32,3201,01,01,01,2,3211,3,01,2,18,4,8400,2,123667
702643012,771,70264,77,182,1,2,321,32,3201,01,01,01,2,3211,3,01,2,18,7,22400,2,123667
702644012,771,70264,77,182,1,2,321,32,3201,01,01,01,2,3211,4,01,2,18,4,7400,2,106000
702644012,771,70264,77,182,1,2,321,32,3201,01,01,01,2,3211,4,01,2,18,7,7400,2,106000
702645012,771,70264,77,182,1,2,321,32,3201,01,01,01,2,3211,5,01,2,18,4,8700,2,66250
702645012,771,70264,77,182,1,2,321,32,3201,01,01,01,2,3211,5,01,2,18,7,8700,2,66250
702646022,771,70264,77,182,1,2,321,32,3201,01,01,01,2,3211,6,02,2,18,4,9100,2,159000
702646022,771,70264,77,182,1,2,321,32,3201,01,01,01,2,3211,6,02,2,18,7,9100,2,159000
702682012,771,70268,77,182,1,2,321,32,3202,02,02,02,2,3211,2,01,2,18,1,4437,2,22700
702682012,771,70268,77,182,1,2,321,32,3202,02,02,02,2,3211,2,01,2,18,4,4150,2,22700
702682012,771,70268,77,182,1,2,321,32,3202,02,02,02,2,3211,2,01,2,18,7,8587,2,22700
702683012,771,70268,77,182,1,2,321,32,3202,02,02,02,2,3211,3,01,2,18,1,26000,2,147550
702683012,771,70268,77,182,1,2,321,32,3202,02,02,02,2,3211,3,01,2,18,4,12500,2,147550
702683012,771,70268,77,182,1,2,321,32,3202,02,02,02,2,3211,3,01,2,18,7,38500,2,147550
702683022,771,70268,77,182,1,2,321,32,3202,02,02,02,2,3211,3,02,2,18,1,50000,2,147550
702683022,771,70268,77,182,1,2,321,32,3202,02,02,02,2,3211,3,02,2,18,7,50000,2,147550
702684022,771,70268,77,182,1,2,321,32,3202,02,02,02,2,3211,4,02,2,18,4,1800,2,658300
702684022,771,70268,77,182,1,2,321,32,3202,02,02,02,2,3211,4,02,2,18,7,1800,2,658300
702686012,771,70268,77,182,1,2,321,32,3202,02,02,02,2,3211,6,01,2,18,2,24,2,363200
702686012,771,70268,77,182,1,2,321,32,3202,02,02,02,2,3211,6,01,2,18,4,5470,2,363200
702686012,771,70268,77,182,1,2,321,32,3202,02,02,02,2,3211,6,01,2,18,7,5494,2,363200
702686022,771,70268,77,182,1,2,321,32,3202,02,02,02,2,3211,6,02,2,18,1,12000,2,363200
702686022,771,70268,77,182,1,2,321,32,3202,02,02,02,2,3211,6,02,2,18,4,1670,2,363200
702686022,771,70268,77,182,1,2,321,32,3202,02,02,02,2,3211,6,02,2,18,7,13670,2,363200
702431012,771,70243,77,182,1,2,321,32,3202,02,02,03,2,3211,1,01,2,18,1,10564,2,100013
702431012,771,70243,77,182,1,2,321,32,3202,02,02,03,2,3211,1,01,2,18,2,12,2,100013
702431012,771,70243,77,182,1,2,321,32,3202,02,02,03,2,3211,1,01,2,18,4,9842,2,100013
702431012,771,70243,77,182,1,2,321,32,3202,02,02,03,2,3211,1,01,2,18,7,20418,2,100013
702431022,771,70243,77,182,1,2,321,32,3202,02,02,03,2,3211,1,02,2,18,1,24840,2,100013
702431022,771,70243,77,182,1,2,321,32,3202,02,02,03,2,3211,1,02,2,18,4,12048,2,100013
702431022,771,70243,77,182,1,2,321,32,3202,02,02,03,2,3211,1,02,2,18,7,36888,2,100013
702431042,771,70243,77,182,1,2,321,32,3202,02,02,03,2,3211,1,04,2,18,1,7596,2,100013
702431042,771,70243,77,182,1,2,321,32,3202,02,02,03,2,3211,1,04,2,18,7,7596,2,100013
702433012,771,70243,77,182,1,2,321,32,3202,02,02,03,2,3211,3,01,2,18,4,9642,2,209550
702433012,771,70243,77,182,1,2,321,32,3202,02,02,03,2,3211,3,01,2,18,7,9642,2,209550
702434022,771,70243,77,182,1,2,321,32,3202,02,02,03,2,3211,4,02,2,18,4,8300,2,285750
702434022,771,70243,77,182,1,2,321,32,3202,02,02,03,2,3211,4,02,2,18,7,8300,2,285750
702434032,771,70243,77,182,1,2,321,32,3202,02,02,03,2,3211,4,03,2,18,1,13872,2,285750
702434032,771,70243,77,182,1,2,321,32,3202,02,02,03,2,3211,4,03,2,18,4,2300,2,285750
702434032,771,70243,77,182,1,2,321,32,3202,02,02,03,2,3211,4,03,2,18,7,16172,2,285750
702435012,771,70243,77,182,1,2,321,32,3202,02,02,03,2,3211,5,01,2,18,1,1788,2,19050
702435012,771,70243,77,182,1,2,321,32,3202,02,02,03,2,3211,5,01,2,18,2,12,2,19050
702435012,771,70243,77,182,1,2,321,32,3202,02,02,03,2,3211,5,01,2,18,3,30,2,19050
702435012,771,70243,77,182,1,2,321,32,3202,02,02,03,2,3211,5,01,2,18,4,1540,2,19050
702435012,771,70243,77,182,1,2,321,32,3202,02,02,03,2,3211,5,01,2,18,7,3370,2,19050
702451022,771,70245,77,182,1,2,321,32,3202,02,02,05,2,3211,1,02,2,18,1,34560,2,107725
702451022,771,70245,77,182,1,2,321,32,3202,02,02,05,2,3211,1,02,2,18,2,36,2,107725
702451022,771,70245,77,182,1,2,321,32,3202,02,02,05,2,3211,1,02,2,18,4,5860,2,107725
702451022,771,70245,77,182,1,2,321,32,3202,02,02,05,2,3211,1,02,2,18,7,40456,2,107725
702451032,771,70245,77,182,1,2,321,32,3202,02,02,05,2,3211,1,03,2,18,2,12,2,107725
702451032,771,70245,77,182,1,2,321,32,3202,02,02,05,2,3211,1,03,2,18,7,12,2,107725
702451042,771,70245,77,182,1,2,321,32,3202,02,02,05,2,3211,1,04,2,18,2,12,2,107725
702451042,771,70245,77,182,1,2,321,32,3202,02,02,05,2,3211,1,04,2,18,4,1400,2,107725
702451042,771,70245,77,182,1,2,321,32,3202,02,02,05,2,3211,1,04,2,18,7,1412,2,107725
702453012,771,70245,77,182,1,2,321,32,3202,02,02,05,2,3211,3,01,2,18,4,2200,2,347500
702453012,771,70245,77,182,1,2,321,32,3202,02,02,05,2,3211,3,01,2,18,7,2200,2,347500
702453022,771,70245,77,182,1,2,321,32,3202,02,02,05,2,3211,3,02,2,18,1,40000,2,347500
702453022,771,70245,77,182,1,2,321,32,3202,02,02,05,2,3211,3,02,2,18,4,6500,2,347500
702453022,771,70245,77,182,1,2,321,32,3202,02,02,05,2,3211,3,02,2,18,7,46500,2,347500
702454012,771,70245,77,182,1,2,321,32,3202,02,02,05,2,3211,4,01,2,18,1,7348,2,257150
702454012,771,70245,77,182,1,2,321,32,3202,02,02,05,2,3211,4,01,2,18,7,7348,2,257150
702454022,771,70245,77,182,1,2,321,32,3202,02,02,05,2,3211,4,02,2,18,4,29200,2,257150
702454022,771,70245,77,182,1,2,321,32,3202,02,02,05,2,3211,4,02,2,18,7,29200,2,257150
702455012,771,70245,77,182,1,2,321,32,3202,02,02,05,2,3211,5,01,2,18,4,4250,2,13900
702455012,771,70245,77,182,1,2,321,32,3202,02,02,05,2,3211,5,01,2,18,7,4250,2,13900
702455022,771,70245,77,182,1,2,321,32,3202,02,02,05,2,3211,5,02,2,18,4,3860,2,13900
702455022,771,70245,77,182,1,2,321,32,3202,02,02,05,2,3211,5,02,2,18,7,3860,2,13900
702456012,771,70245,77,182,1,2,321,32,3202,02,02,05,2,3211,6,01,2,18,4,1200,2,403100
702456012,771,70245,77,182,1,2,321,32,3202,02,02,05,2,3211,6,01,2,18,7,1200,2,403100
702471032,771,70247,77,182,1,2,321,32,3202,02,02,01,2,3211,1,03,2,18,4,3000,2,171063
702471032,771,70247,77,182,1,2,321,32,3202,02,02,01,2,3211,1,03,2,18,7,3000,2,171063
702473022,771,70247,77,182,1,2,321,32,3202,02,02,01,2,3211,3,02,2,18,4,1200,2,267750
702473022,771,70247,77,182,1,2,321,32,3202,02,02,01,2,3211,3,02,2,18,7,1200,2,267750
702474012,771,70247,77,182,1,2,321,32,3202,02,02,01,2,3211,4,01,2,18,4,1150,2,535500
702474012,771,70247,77,182,1,2,321,32,3202,02,02,01,2,3211,4,01,2,18,7,1150,2,535500
702476012,771,70247,77,182,1,2,321,32,3202,02,02,01,2,3211,6,01,2,18,2,12,2,833000
702476012,771,70247,77,182,1,2,321,32,3202,02,02,01,2,3211,6,01,2,18,7,12,2,833000
702491022,771,70249,77,182,1,2,321,32,3202,02,02,04,2,3211,1,02,2,18,4,2500,2,216667
702491022,771,70249,77,182,1,2,321,32,3202,02,02,04,2,3211,1,02,2,18,7,2500,2,216667
702491032,771,70249,77,182,1,2,321,32,3202,02,02,04,2,3211,1,03,2,18,1,18120,2,216667
702491032,771,70249,77,182,1,2,321,32,3202,02,02,04,2,3211,1,03,2,18,2,12,2,216667
702491032,771,70249,77,182,1,2,321,32,3202,02,02,04,2,3211,1,03,2,18,4,1536,2,216667
702491032,771,70249,77,182,1,2,321,32,3202,02,02,04,2,3211,1,03,2,18,7,19668,2,216667
702493012,771,70249,77,182,1,2,321,32,3202,02,02,04,2,3211,3,01,2,18,1,5664,2,243750
702493012,771,70249,77,182,1,2,321,32,3202,02,02,04,2,3211,3,01,2,18,4,7458,2,243750
702493012,771,70249,77,182,1,2,321,32,3202,02,02,04,2,3211,3,01,2,18,7,13122,2,243750
702493022,771,70249,77,182,1,2,321,32,3202,02,02,04,2,3211,3,02,2,18,1,5664,2,243750
702493022,771,70249,77,182,1,2,321,32,3202,02,02,04,2,3211,3,02,2,18,4,9232,2,243750
702493022,771,70249,77,182,1,2,321,32,3202,02,02,04,2,3211,3,02,2,18,7,14896,2,243750
702494012,771,70249,77,182,1,2,321,32,3202,02,02,04,2,3211,4,01,2,18,4,19400,2,97500
702494012,771,70249,77,182,1,2,321,32,3202,02,02,04,2,3211,4,01,2,18,7,19400,2,97500
702494032,771,70249,77,182,1,2,321,32,3202,02,02,04,2,3211,4,03,2,18,1,11872,2,97500
702494032,771,70249,77,182,1,2,321,32,3202,02,02,04,2,3211,4,03,2,18,4,1842,2,97500
702494032,771,70249,77,182,1,2,321,32,3202,02,02,04,2,3211,4,03,2,18,7,13714,2,97500
702494042,771,70249,77,182,1,2,321,32,3202,02,02,04,2,3211,4,04,2,18,1,28416,2,97500
702494042,771,70249,77,182,1,2,321,32,3202,02,02,04,2,3211,4,04,2,18,2,12,2,97500
702494042,771,70249,77,182,1,2,321,32,3202,02,02,04,2,3211,4,04,2,18,4,10742,2,97500
702494042,771,70249,77,182,1,2,321,32,3202,02,02,04,2,3211,4,04,2,18,7,39170,2,97500
702496012,771,70249,77,182,1,2,321,32,3202,02,02,04,2,3211,6,01,2,18,1,14250,2,195000
