HHID,SchID,FSU_Slno,Round,Schedule,Sample,Sector,NSS_Region,State,State_District,District,Stratum,SubStratumNo,SubRound,FODSubRegion,SSS,hh_no,visitNo,Level,b13q1,b13q2,b13q3,b13q4,b13q5,NSC,MLT
751335022,771,75133,77,182,1,2,093,09,0967,67,67,01,1,0924,5,02,2,15,99,,,,1600,2,26850
751336012,771,75133,77,182,1,2,093,09,0967,67,67,01,1,0924,6,01,2,15,01,2,1,3,650,2,1700500
751336012,771,75133,77,182,1,2,093,09,0967,67,67,01,1,0924,6,01,2,15,99,,,,650,2,1700500
751336022,771,75133,77,182,1,2,093,09,0967,67,67,01,1,0924,6,02,2,15,01,3,9,3,13000,2,1700500
751336022,771,75133,77,182,1,2,093,09,0967,67,67,01,1,0924,6,02,2,15,99,,,,13000,2,1700500
751323022,771,75132,77,182,1,2,091,09,0901,01,01,04,1,0932,3,02,2,15,01,4,9,3,9000,2,26483
751323022,771,75132,77,182,1,2,091,09,0901,01,01,04,1,0932,3,02,2,15,99,,,,9000,2,26483
751325012,771,75132,77,182,1,2,091,09,0901,01,01,04,1,0932,5,01,2,15,01,3,9,3,5000,2,499400
751325012,771,75132,77,182,1,2,091,09,0901,01,01,04,1,0932,5,01,2,15,99,,,,5000,2,499400
751326022,771,75132,77,182,1,2,091,09,0901,01,01,04,1,0932,6,02,2,15,01,5,9,3,12000,2,1129325
751326022,771,75132,77,182,1,2,091,09,0901,01,01,04,1,0932,6,02,2,15,99,,,,12000,2,1129325
751364042,771,75136,77,182,1,2,091,09,0901,01,01,01,1,0932,4,04,2,15,01,2,9,3,4300,2,47320
751364042,771,75136,77,182,1,2,091,09,0901,01,01,01,1,0932,4,04,2,15,99,,,,4300,2,47320
751342032,771,75134,77,182,1,2,091,09,0901,01,01,05,1,0932,2,03,2,15,01,4,1,3,5500,2,11300
751342032,771,75134,77,182,1,2,091,09,0901,01,01,05,1,0932,2,03,2,15,99,,,,5500,2,11300
751345022,771,75134,77,182,1,2,091,09,0901,01,01,05,1,0932,5,02,2,15,01,5,1,3,12000,2,79100
751345022,771,75134,77,182,1,2,091,09,0901,01,01,05,1,0932,5,02,2,15,02,5,1,3,3000,2,79100
751345022,771,75134,77,182,1,2,091,09,0901,01,01,05,1,0932,5,02,2,15,99,,,,15000,2,79100
751381012,771,75138,77,182,1,2,091,09,0902,02,02,02,1,0932,1,01,2,15,01,5,9,9,18000,2,29850
751381012,771,75138,77,182,1,2,091,09,0902,02,02,02,1,0932,1,01,2,15,02,3,9,9,14000,2,29850
751381012,771,75138,77,182,1,2,091,09,0902,02,02,02,1,0932,1,01,2,15,99,,,,32000,2,29850
751381022,771,75138,77,182,1,2,091,09,0902,02,02,02,1,0932,1,02,2,15,01,5,9,9,18000,2,29850
751381022,771,75138,77,182,1,2,091,09,0902,02,02,02,1,0932,1,02,2,15,02,4,9,9,10000,2,29850
751381022,771,75138,77,182,1,2,091,09,0902,02,02,02,1,0932,1,02,2,15,03,5,9,9,25000,2,29850
751381022,771,75138,77,182,1,2,091,09,0902,02,02,02,1,0932,1,02,2,15,99,,,,53000,2,29850
751384012,771,75138,77,182,1,2,091,09,0902,02,02,02,1,0932,4,01,2,15,01,5,9,3,16500,2,119400
751384012,771,75138,77,182,1,2,091,09,0902,02,02,02,1,0932,4,01,2,15,02,5,1,3,20000,2,119400
751384012,771,75138,77,182,1,2,091,09,0902,02,02,02,1,0932,4,01,2,15,99,,,,36500,2,119400
751385012,771,75138,77,182,1,2,091,09,0902,02,02,02,1,0932,5,01,2,15,01,5,9,9,21000,2,169150
751385012,771,75138,77,182,1,2,091,09,0902,02,02,02,1,0932,5,01,2,15,02,3,9,9,15000,2,169150
751385012,771,75138,77,182,1,2,091,09,0902,02,02,02,1,0932,5,01,2,15,99,,,,36000,2,169150
751385022,771,75138,77,182,1,2,091,09,0902,02,02,02,1,0932,5,02,2,15,01,4,9,9,9136,2,169150
751385022,771,75138,77,182,1,2,091,09,0902,02,02,02,1,0932,5,02,2,15,99,,,,9136,2,169150
751386012,771,75138,77,182,1,2,091,09,0902,02,02,02,1,0932,6,01,2,15,01,5,1,9,14000,2,388050
751386012,771,75138,77,182,1,2,091,09,0902,02,02,02,1,0932,6,01,2,15,99,,,,14000,2,388050
751386022,771,75138,77,182,1,2,091,09,0902,02,02,02,1,0932,6,02,2,15,01,4,1,3,7000,2,388050
751386022,771,75138,77,182,1,2,091,09,0902,02,02,02,1,0932,6,02,2,15,02,3,9,3,4000,2,388050
751386022,771,75138,77,182,1,2,091,09,0902,02,02,02,1,0932,6,02,2,15,03,3,9,9,3000,2,388050
751386022,771,75138,77,182,1,2,091,09,0902,02,02,02,1,0932,6,02,2,15,99,,,,14000,2,388050
751533022,771,75153,77,182,1,2,091,09,0902,02,02,03,1,0932,3,02,2,15,01,2,9,3,2425,2,120375
751533022,771,75153,77,182,1,2,091,09,0902,02,02,03,1,0932,3,02,2,15,99,,,,2425,2,120375
751536012,771,75153,77,182,1,2,091,09,0902,02,02,03,1,0932,6,01,2,15,01,2,9,3,2500,2,786450
751536012,771,75153,77,182,1,2,091,09,0902,02,02,03,1,0932,6,01,2,15,99,,,,2500,2,786450
751551012,771,75155,77,182,1,2,091,09,0902,02,02,05,1,0932,1,01,2,15,01,2,9,3,4500,2,25500
751551012,771,75155,77,182,1,2,091,09,0902,02,02,05,1,0932,1,01,2,15,99,,,,4500,2,25500
751552022,771,75155,77,182,1,2,091,09,0902,02,02,05,1,0932,2,02,2,15,01,3,9,3,2500,2,25500
751552022,771,75155,77,182,1,2,091,09,0902,02,02,05,1,0932,2,02,2,15,99,,,,2500,2,25500
751555022,771,75155,77,182,1,2,091,09,0902,02,02,05,1,0932,5,02,2,15,01,3,9,3,2000,2,204000
751555022,771,75155,77,182,1,2,091,09,0902,02,02,05,1,0932,5,02,2,15,99,,,,2000,2,204000
751592012,771,75159,77,182,1,2,091,09,0902,02,02,04,1,0932,2,01,2,15,01,2,9,3,13500,2,18525
751592012,771,75159,77,182,1,2,091,09,0902,02,02,04,1,0932,2,01,2,15,99,,,,13500,2,18525
751594012,771,75159,77,182,1,2,091,09,0902,02,02,04,1,0932,4,01,2,15,01,3,9,3,3800,2,43225
751594012,771,75159,77,182,1,2,091,09,0902,02,02,04,1,0932,4,01,2,15,02,4,9,3,12000,2,43225
751594012,771,75159,77,182,1,2,091,09,0902,02,02,04,1,0932,4,01,2,15,99,,,,15800,2,43225
751594022,771,75159,77,182,1,2,091,09,0902,02,02,04,1,0932,4,02,2,15,01,5,9,2,30650,2,43225
751594022,771,75159,77,182,1,2,091,09,0902,02,02,04,1,0932,4,02,2,15,99,,,,30650,2,43225
751521012,771,75152,77,182,1,2,091,09,0903,03,03,01,1,0931,1,01,2,15,01,2,1,3,3800,2,47200
751521012,771,75152,77,182,1,2,091,09,0903,03,03,01,1,0931,1,01,2,15,99,,,,3800,2,47200
751512032,771,75151,77,182,1,2,091,09,0903,03,03,04,1,0931,2,03,2,15,01,3,2,3,15000,2,10550
751512032,771,75151,77,182,1,2,091,09,0903,03,03,04,1,0931,2,03,2,15,02,5,2,3,100000,2,10550
751512032,771,75151,77,182,1,2,091,09,0903,03,03,04,1,0931,2,03,2,15,99,,,,115000,2,10550
751504022,771,75150,77,182,1,2,091,09,0903,03,03,03,1,0931,4,02,2,15,01,3,1,3,2500,2,21225
751504022,771,75150,77,182,1,2,091,09,0903,03,03,03,1,0931,4,02,2,15,99,,,,2500,2,21225
751505012,771,75150,77,182,1,2,091,09,0903,03,03,03,1,0931,5,01,2,15,01,3,1,3,1500,2,14150
751505012,771,75150,77,182,1,2,091,09,0903,03,03,03,1,0931,5,01,2,15,99,,,,1500,2,14150
751505022,771,75150,77,182,1,2,091,09,0903,03,03,03,1,0931,5,02,2,15,01,2,9,3,1200,2,14150
751505022,771,75150,77,182,1,2,091,09,0903,03,03,03,1,0931,5,02,2,15,99,,,,1200,2,14150
751505042,771,75150,77,182,1,2,091,09,0903,03,03,03,1,0931,5,04,2,15,01,3,9,3,1600,2,14150
751505042,771,75150,77,182,1,2,091,09,0903,03,03,03,1,0931,5,04,2,15,99,,,,1600,2,14150
751506032,771,75150,77,182,1,2,091,09,0903,03,03,03,1,0931,6,03,2,15,01,2,1,3,1000,2,778250
751506032,771,75150,77,182,1,2,091,09,0903,03,03,03,1,0931,6,03,2,15,99,,,,1000,2,778250
751562012,771,75156,77,182,1,2,091,09,0903,03,03,02,1,0931,2,01,2,15,01,2,1,3,5000,2,17250
751562012,771,75156,77,182,1,2,091,09,0903,03,03,02,1,0931,2,01,2,15,02,4,1,3,9000,2,17250
751562012,771,75156,77,182,1,2,091,09,0903,03,03,02,1,0931,2,01,2,15,99,,,,14000,2,17250
751563022,771,75156,77,182,1,2,091,09,0903,03,03,02,1,0931,3,02,2,15,01,2,1,3,744,2,17250
751563022,771,75156,77,182,1,2,091,09,0903,03,03,02,1,0931,3,02,2,15,99,,,,744,2,17250
751564032,771,75156,77,182,1,2,091,09,0903,03,03,02,1,0931,4,03,2,15,01,2,1,3,2500,2,81938
751564032,771,75156,77,182,1,2,091,09,0903,03,03,02,1,0931,4,03,2,15,99,,,,2500,2,81938
751736022,771,75173,77,182,1,2,091,09,0904,04,04,06,1,0931,6,02,2,15,01,1,9,1,30000,2,1407150
751736022,771,75173,77,182,1,2,091,09,0904,04,04,06,1,0931,6,02,2,15,99,,,,30000,2,1407150
751725012,771,75172,77,182,1,2,091,09,0904,04,04,02,1,0931,5,01,2,15,01,3,9,3,2000,2,29970
751725012,771,75172,77,182,1,2,091,09,0904,04,04,02,1,0931,5,01,2,15,99,,,,2000,2,29970
751725052,771,75172,77,182,1,2,091,09,0904,04,04,02,1,0931,5,05,2,15,01,3,9,3,2000,2,29970
751725052,771,75172,77,182,1,2,091,09,0904,04,04,02,1,0931,5,05,2,15,99,,,,2000,2,29970
751714032,771,75171,77,182,1,2,091,09,0905,05,05,02,1,0931,4,03,2,15,01,2,2,3,4000,2,83125
751714032,771,75171,77,182,1,2,091,09,0905,05,05,02,1,0931,4,03,2,15,99,,,,4000,2,83125
751715022,771,75171,77,182,1,2,091,09,0905,05,05,02,1,0931,5,02,2,15,01,4,1,3,4000,2,99750
751715022,771,75171,77,182,1,2,091,09,0905,05,05,02,1,0931,5,02,2,15,99,,,,4000,2,99750
751701042,771,75170,77,182,1,2,091,09,0905,05,05,03,1,0931,1,04,2,15,01,3,9,3,3000,2,8850
751701042,771,75170,77,182,1,2,091,09,0905,05,05,03,1,0931,1,04,2,15,99,,,,3000,2,8850
751704012,771,75170,77,182,1,2,091,09,0905,05,05,03,1,0931,4,01,2,15,01,3,9,3,3000,2,30975
751704012,771,75170,77,182,1,2,091,09,0905,05,05,03,1,0931,4,01,2,15,99,,,,3000,2,30975
751704022,771,75170,77,182,1,2,091,09,0905,05,05,03,1,0931,4,02,2,15,01,3,9,3,3000,2,30975
751704022,771,75170,77,182,1,2,091,09,0905,05,05,03,1,0931,4,02,2,15,99,,,,3000,2,30975
751705012,771,75170,77,182,1,2,091,09,0905,05,05,03,1,0931,5,01,2,15,01,2,9,3,2000,2,123900
751705012,771,75170,77,182,1,2,091,09,0905,05,05,03,1,0931,5,01,2,15,99,,,,2000,2,123900
751706012,771,75170,77,182,1,2,091,09,0905,05,05,03,1,0931,6,01,2,15,01,3,9,3,3000,2,402675
751706012,771,75170,77,182,1,2,091,09,0905,05,05,03,1,0931,6,01,2,15,99,,,,3000,2,402675
751706022,771,75170,77,182,1,2,091,09,0905,05,05,03,1,0931,6,02,2,15,01,2,9,3,3000,2,402675
751706022,771,75170,77,182,1,2,091,09,0905,05,05,03,1,0931,6,02,2,15,99,,,,3000,2,402675
751743032,771,75174,77,182,1,2,092,09,0906,06,06,02,1,0931,3,03,2,15,01,1,1,3,2000,2,104340
751743032,771,75174,77,182,1,2,092,09,0906,06,06,02,1,0931,3,03,2,15,99,,,,2000,2,104340
751744022,771,75174,77,182,1,2,092,09,0906,06,06,02,1,0931,4,02,2,15,01,1,1,3,1500,2,11100
751744022,771,75174,77,182,1,2,092,09,0906,06,06,02,1,0931,4,02,2,15,99,,,,1500,2,11100
751745022,771,75174,77,182,1,2,092,09,0906,06,06,02,1,0931,5,02,2,15,01,1,1,3,700,2,72150
751745022,771,75174,77,182,1,2,092,09,0906,06,06,02,1,0931,5,02,2,15,99,,,,700,2,72150
751746012,771,75174,77,182,1,2,092,09,0906,06,06,02,1,0931,6,01,2,15,01,2,1,3,1600,2,599400
751746012,771,75174,77,182,1,2,092,09,0906,06,06,02,1,0931,6,01,2,15,99,,,,1600,2,599400
751746022,771,75174,77,182,1,2,092,09,0906,06,06,02,1,0931,6,02,2,15,01,1,1,3,1400,2,599400
751746022,771,75174,77,182,1,2,092,09,0906,06,06,02,1,0931,6,02,2,15,99,,,,1400,2,599400
751781022,771,75178,77,182,1,2,092,09,0906,06,06,01,1,0931,1,02,2,15,01,3,1,2,15000,2,39800
751781022,771,75178,77,182,1,2,092,09,0906,06,06,01,1,0931,1,02,2,15,99,,,,15000,2,39800
751784012,771,75178,77,182,1,2,092,09,0906,06,06,01,1,0931,4,01,2,15,01,1,1,3,1400,2,139300
751784012,771,75178,77,182,1,2,092,09,0906,06,06,01,1,0931,4,01,2,15,99,,,,1400,2,139300
751935012,771,75193,77,182,1,2,095,09,0918,18,18,02,1,0930,5,01,2,15,01,2,9,3,3000,2,55000
751935012,771,75193,77,182,1,2,095,09,0918,18,18,02,1,0930,5,01,2,15,99,,,,3000,2,55000
751935022,771,75193,77,182,1,2,095,09,0918,18,18,02,1,0930,5,02,2,15,01,1,9,3,1200,2,55000
751935022,771,75193,77,182,1,2,095,09,0918,18,18,02,1,0930,5,02,2,15,99,,,,1200,2,55000
751936012,771,75193,77,182,1,2,095,09,0918,18,18,02,1,0930,6,01,2,15,01,2,1,3,3000,2,481250
751936012,771,75193,77,182,1,2,095,09,0918,18,18,02,1,0930,6,01,2,15,99,,,,3000,2,481250
751936022,771,75193,77,182,1,2,095,09,0918,18,18,02,1,0930,6,02,2,15,01,2,9,3,1000,2,481250
751936022,771,75193,77,182,1,2,095,09,0918,18,18,02,1,0930,6,02,2,15,99,,,,1000,2,481250
751992032,771,75199,77,182,1,2,095,09,0919,19,19,02,1,0930,2,03,2,15,01,3,1,2,28000,2,27467
751992032,771,75199,77,182,1,2,095,09,0919,19,19,02,1,0930,2,03,2,15,99,,,,28000,2,27467
751993022,771,75199,77,182,1,2,095,09,0919,19,19,02,1,0930,3,02,2,15,01,1,2,2,3000,2,339900
751993022,771,75199,77,182,1,2,095,09,0919,19,19,02,1,0930,3,02,2,15,99,,,,3000,2,339900
751994012,771,75199,77,182,1,2,095,09,0919,19,19,02,1,0930,4,01,2,15,01,2,2,3,10000,2,20600
751994012,771,75199,77,182,1,2,095,09,0919,19,19,02,1,0930,4,01,2,15,02,2,9,9,8000,2,20600
751994012,771,75199,77,182,1,2,095,09,0919,19,19,02,1,0930,4,01,2,15,99,,,,18000,2,20600
751924012,771,75192,77,182,1,2,095,09,0919,19,19,04,1,0930,4,01,2,15,01,1,1,3,890,2,42000
751924012,771,75192,77,182,1,2,095,09,0919,19,19,04,1,0930,4,01,2,15,99,,,,890,2,42000
751924022,771,75192,77,182,1,2,095,09,0919,19,19,04,1,0930,4,02,2,15,01,1,1,1,1500,2,42000
751924022,771,75192,77,182,1,2,095,09,0919,19,19,04,1,0930,4,02,2,15,99,,,,1500,2,42000
751924042,771,75192,77,182,1,2,095,09,0919,19,19,04,1,0930,4,04,2,15,01,2,9,9,3200,2,42000
751924042,771,75192,77,182,1,2,095,09,0919,19,19,04,1,0930,4,04,2,15,99,,,,3200,2,42000
751924072,771,75192,77,182,1,2,095,09,0919,19,19,04,1,0930,4,07,2,15,01,5,9,3,10122,2,42000
751924072,771,75192,77,182,1,2,095,09,0919,19,19,04,1,0930,4,07,2,15,99,,,,10122,2,42000
751925012,771,75192,77,182,1,2,095,09,0919,19,19,04,1,0930,5,01,2,15,01,2,2,9,4000,2,112000
751925012,771,75192,77,182,1,2,095,09,0919,19,19,04,1,0930,5,01,2,15,99,,,,4000,2,112000
751945022,771,75194,77,182,1,2,095,09,0919,19,19,01,1,0930,5,02,2,15,01,1,1,9,560,2,60200
751945022,771,75194,77,182,1,2,095,09,0919,19,19,01,1,0930,5,02,2,15,99,,,,560,2,60200
751982022,771,75198,77,182,1,2,095,09,0919,19,19,05,1,0930,2,02,2,15,01,2,1,3,2400,2,11650
751982022,771,75198,77,182,1,2,095,09,0919,19,19,05,1,0930,2,02,2,15,99,,,,2400,2,11650
751232022,771,75123,77,182,1,2,095,09,0920,20,20,02,1,0930,2,02,2,15,01,3,1,9,25000,2,14925
751232022,771,75123,77,182,1,2,095,09,0920,20,20,02,1,0930,2,02,2,15,99,,,,25000,2,14925
751206022,771,75120,77,182,1,2,095,09,0922,22,22,02,1,0933,6,02,2,15,01,2,9,3,700,2,307500
751206022,771,75120,77,182,1,2,095,09,0922,22,22,02,1,0933,6,02,2,15,99,,,,700,2,307500
751206032,771,75120,77,182,1,2,095,09,0922,22,22,02,1,0933,6,03,2,15,01,1,9,3,800,2,307500
751206032,771,75120,77,182,1,2,095,09,0922,22,22,02,1,0933,6,03,2,15,99,,,,800,2,307500
751264032,771,75126,77,182,1,2,092,09,0923,23,23,02,1,0933,4,03,2,15,01,2,3,3,10400,2,29975
751264032,771,75126,77,182,1,2,092,09,0923,23,23,02,1,0933,4,03,2,15,99,,,,10400,2,29975
751266022,771,75126,77,182,1,2,092,09,0923,23,23,02,1,0933,6,02,2,15,01,4,1,3,2500,2,485050
751266022,771,75126,77,182,1,2,092,09,0923,23,23,02,1,0933,6,02,2,15,02,4,3,3,18000,2,485050
751266022,771,75126,77,182,1,2,092,09,0923,23,23,02,1,0933,6,02,2,15,99,,,,20500,2,485050
751133022,771,75113,77,182,1,2,092,09,0924,24,24,01,1,0933,3,02,2,15,01,5,1,3,29000,2,454800
751133022,771,75113,77,182,1,2,092,09,0924,24,24,01,1,0933,3,02,2,15,99,,,,29000,2,454800
751134042,771,75113,77,182,1,2,092,09,0924,24,24,01,1,0933,4,04,2,15,01,5,2,2,5000,2,18950
751134042,771,75113,77,182,1,2,092,09,0924,24,24,01,1,0933,4,04,2,15,99,,,,5000,2,18950
751151012,771,75115,77,182,1,2,092,09,0925,25,25,02,1,0940,1,01,2,15,01,2,1,2,3400,2,25350
751151012,771,75115,77,182,1,2,092,09,0925,25,25,02,1,0940,1,01,2,15,99,,,,3400,2,25350
751151022,771,75115,77,182,1,2,092,09,0925,25,25,02,1,0940,1,02,2,15,01,2,1,2,3000,2,25350
751151022,771,75115,77,182,1,2,092,09,0925,25,25,02,1,0940,1,02,2,15,99,,,,3000,2,25350
751152012,771,75115,77,182,1,2,092,09,0925,25,25,02,1,0940,2,01,2,15,01,1,1,3,2000,2,16900
751152012,771,75115,77,182,1,2,092,09,0925,25,25,02,1,0940,2,01,2,15,99,,,,2000,2,16900
751152022,771,75115,77,182,1,2,092,09,0925,25,25,02,1,0940,2,02,2,15,01,2,2,9,4500,2,16900
751152022,771,75115,77,182,1,2,092,09,0925,25,25,02,1,0940,2,02,2,15,99,,,,4500,2,16900
751153012,771,75115,77,182,1,2,092,09,0925,25,25,02,1,0940,3,01,2,15,01,2,1,3,2450,2,50700
751153012,771,75115,77,182,1,2,092,09,0925,25,25,02,1,0940,3,01,2,15,99,,,,2450,2,50700
751153022,771,75115,77,182,1,2,092,09,0925,25,25,02,1,0940,3,02,2,15,01,2,2,2,5000,2,50700
751153022,771,75115,77,182,1,2,092,09,0925,25,25,02,1,0940,3,02,2,15,99,,,,5000,2,50700
751154012,771,75115,77,182,1,2,092,09,0925,25,25,02,1,0940,4,01,2,15,01,2,1,3,1800,2,101400
751154012,771,75115,77,182,1,2,092,09,0925,25,25,02,1,0940,4,01,2,15,99,,,,1800,2,101400
751154022,771,75115,77,182,1,2,092,09,0925,25,25,02,1,0940,4,02,2,15,01,2,2,9,2500,2,101400
751154022,771,75115,77,182,1,2,092,09,0925,25,25,02,1,0940,4,02,2,15,99,,,,2500,2,101400
751155012,771,75115,77,182,1,2,092,09,0925,25,25,02,1,0940,5,01,2,15,01,2,1,3,3000,2,177450
751155012,771,75115,77,182,1,2,092,09,0925,25,25,02,1,0940,5,01,2,15,99,,,,3000,2,177450
751155022,771,75115,77,182,1,2,092,09,0925,25,25,02,1,0940,5,02,2,15,01,2,1,3,1500,2,177450
751155022,771,75115,77,182,1,2,092,09,0925,25,25,02,1,0940,5,02,2,15,99,,,,1500,2,177450
751156012,771,75115,77,182,1,2,092,09,0925,25,25,02,1,0940,6,01,2,15,01,2,2,3,5000,2,557700
751156012,771,75115,77,182,1,2,092,09,0925,25,25,02,1,0940,6,01,2,15,99,,,,5000,2,557700
751156022,771,75115,77,182,1,2,092,09,0925,25,25,02,1,0940,6,02,2,15,01,2,1,3,3500,2,557700
751156022,771,75115,77,182,1,2,092,09,0925,25,25,02,1,0940,6,02,2,15,99,,,,3500,2,557700
751171012,771,75117,77,182,1,2,092,09,0925,25,25,01,1,0940,1,01,2,15,01,4,1,3,10000,2,27750
751171012,771,75117,77,182,1,2,092,09,0925,25,25,01,1,0940,1,01,2,15,99,,,,10000,2,27750
751171022,771,75117,77,182,1,2,092,09,0925,25,25,01,1,0940,1,02,2,15,01,2,1,3,3200,2,27750
751171022,771,75117,77,182,1,2,092,09,0925,25,25,01,1,0940,1,02,2,15,99,,,,3200,2,27750
751174012,771,75117,77,182,1,2,092,09,0925,25,25,01,1,0940,4,01,2,15,01,1,1,2,1500,2,27750
751174012,771,75117,77,182,1,2,092,09,0925,25,25,01,1,0940,4,01,2,15,99,,,,1500,2,27750
751174022,771,75117,77,182,1,2,092,09,0925,25,25,01,1,0940,4,02,2,15,01,3,2,3,3500,2,27750
751174022,771,75117,77,182,1,2,092,09,0925,25,25,01,1,0940,4,02,2,15,99,,,,3500,2,27750
751174032,771,75117,77,182,1,2,092,09,0925,25,25,01,1,0940,4,03,2,15,01,2,1,3,10000,2,27750
751174032,771,75117,77,182,1,2,092,09,0925,25,25,01,1,0940,4,03,2,15,99,,,,10000,2,27750
751174042,771,75117,77,182,1,2,092,09,0925,25,25,01,1,0940,4,04,2,15,01,1,1,3,1000,2,27750
751174042,771,75117,77,182,1,2,092,09,0925,25,25,01,1,0940,4,04,2,15,99,,,,1000,2,27750
751175012,771,75117,77,182,1,2,092,09,0925,25,25,01,1,0940,5,01,2,15,01,3,2,3,2000,2,277500
751175012,771,75117,77,182,1,2,092,09,0925,25,25,01,1,0940,5,01,2,15,99,,,,2000,2,277500
751176012,771,75117,77,182,1,2,092,09,0925,25,25,01,1,0940,6,01,2,15,01,2,1,3,1700,2,735375
751176012,771,75117,77,182,1,2,092,09,0925,25,25,01,1,0940,6,01,2,15,99,,,,1700,2,735375
751193022,771,75119,77,182,1,2,092,09,0926,26,75,07,1,0940,3,02,2,15,01,2,1,3,2500,2,27083
751193022,771,75119,77,182,1,2,092,09,0926,26,75,07,1,0940,3,02,2,15,99,,,,2500,2,27083
751194012,771,75119,77,182,1,2,092,09,0926,26,75,07,1,0940,4,01,2,15,01,2,2,3,2000,2,32500
751194012,771,75119,77,182,1,2,092,09,0926,26,75,07,1,0940,4,01,2,15,99,,,,2000,2,32500
751194022,771,75119,77,182,1,2,092,09,0926,26,75,07,1,0940,4,02,2,15,01,3,1,3,900,2,32500
751194022,771,75119,77,182,1,2,092,09,0926,26,75,07,1,0940,4,02,2,15,99,,,,900,2,32500
751195012,771,75119,77,182,1,2,092,09,0926,26,75,07,1,0940,5,01,2,15,01,2,1,2,3200,2,16250
751195012,771,75119,77,182,1,2,092,09,0926,26,75,07,1,0940,5,01,2,15,99,,,,3200,2,16250
751195022,771,75119,77,182,1,2,092,09,0926,26,75,07,1,0940,5,02,2,15,01,2,1,3,1400,2,16250
751195022,771,75119,77,182,1,2,092,09,0926,26,75,07,1,0940,5,02,2,15,99,,,,1400,2,16250
751196022,771,75119,77,182,1,2,092,09,0926,26,75,07,1,0940,6,02,2,15,01,3,1,9,3800,2,390000
751196022,771,75119,77,182,1,2,092,09,0926,26,75,07,1,0940,6,02,2,15,99,,,,3800,2,390000
751122012,771,75112,77,182,1,2,092,09,0926,26,75,12,1,0940,2,01,2,15,01,2,2,3,1500,2,13600
751122012,771,75112,77,182,1,2,092,09,0926,26,75,12,1,0940,2,01,2,15,99,,,,1500,2,13600
751122022,771,75112,77,182,1,2,092,09,0926,26,75,12,1,0940,2,02,2,15,01,5,9,3,50000,2,13600
751122022,771,75112,77,182,1,2,092,09,0926,26,75,12,1,0940,2,02,2,15,02,3,1,3,15000,2,13600
751122022,771,75112,77,182,1,2,092,09,0926,26,75,12,1,0940,2,02,2,15,99,,,,65000,2,13600
751125022,771,75112,77,182,1,2,092,09,0926,26,75,12,1,0940,5,02,2,15,01,2,2,3,2500,2,102000
751125022,771,75112,77,182,1,2,092,09,0926,26,75,12,1,0940,5,02,2,15,99,,,,2500,2,102000
751126022,771,75112,77,182,1,2,092,09,0926,26,75,12,1,0940,6,02,2,15,01,5,1,2,5000,2,1808800
751126022,771,75112,77,182,1,2,092,09,0926,26,75,12,1,0940,6,02,2,15,99,,,,5000,2,1808800
751111012,771,75111,77,182,1,2,092,09,0926,26,75,05,1,0940,1,01,2,15,01,2,1,9,10000,2,91000
751111012,771,75111,77,182,1,2,092,09,0926,26,75,05,1,0940,1,01,2,15,99,,,,10000,2,91000
751001012,771,75100,77,182,1,2,092,09,0927,27,27,01,1,0941,1,01,2,15,01,2,1,3,6580,2,44000
751001012,771,75100,77,182,1,2,092,09,0927,27,27,01,1,0941,1,01,2,15,99,,,,6580,2,44000
751001022,771,75100,77,182,1,2,092,09,0927,27,27,01,1,0941,1,02,2,15,01,2,1,3,640,2,44000
751001022,771,75100,77,182,1,2,092,09,0927,27,27,01,1,0941,1,02,2,15,99,,,,640,2,44000
751002012,771,75100,77,182,1,2,092,09,0927,27,27,01,1,0941,2,01,2,15,01,2,1,3,1280,2,22000
751002012,771,75100,77,182,1,2,092,09,0927,27,27,01,1,0941,2,01,2,15,99,,,,1280,2,22000
751002022,771,75100,77,182,1,2,092,09,0927,27,27,01,1,0941,2,02,2,15,01,1,1,3,800,2,22000
751002022,771,75100,77,182,1,2,092,09,0927,27,27,01,1,0941,2,02,2,15,99,,,,800,2,22000
751003012,771,75100,77,182,1,2,092,09,0927,27,27,01,1,0941,3,01,2,15,01,3,1,9,5670,2,44000
751003012,771,75100,77,182,1,2,092,09,0927,27,27,01,1,0941,3,01,2,15,99,,,,5670,2,44000
751003022,771,75100,77,182,1,2,092,09,0927,27,27,01,1,0941,3,02,2,15,01,2,1,3,1760,2,44000
751003022,771,75100,77,182,1,2,092,09,0927,27,27,01,1,0941,3,02,2,15,99,,,,1760,2,44000
751004012,771,75100,77,182,1,2,092,09,0927,27,27,01,1,0941,4,01,2,15,01,5,1,9,54000,2,55000
751004012,771,75100,77,182,1,2,092,09,0927,27,27,01,1,0941,4,01,2,15,99,,,,54000,2,55000
751004022,771,75100,77,182,1,2,092,09,0927,27,27,01,1,0941,4,02,2,15,01,2,2,3,570,2,55000
751004022,771,75100,77,182,1,2,092,09,0927,27,27,01,1,0941,4,02,2,15,99,,,,570,2,55000
751005012,771,75100,77,182,1,2,092,09,0927,27,27,01,1,0941,5,01,2,15,01,4,1,2,43000,2,22000
751005012,771,75100,77,182,1,2,092,09,0927,27,27,01,1,0941,5,01,2,15,99,,,,43000,2,22000
751005022,771,75100,77,182,1,2,092,09,0927,27,27,01,1,0941,5,02,2,15,01,2,3,9,1200,2,22000
751005022,771,75100,77,182,1,2,092,09,0927,27,27,01,1,0941,5,02,2,15,99,,,,1200,2,22000
